,compare,snr,task,data type
602,mriqc,5.455215206052331,mriqc,snr
603,mriqc,5.4266350453192524,mriqc,snr
604,mriqc,5.7761920523666825,mriqc,snr
605,mriqc,5.784669331721824,mriqc,snr
606,mriqc,5.664876175300348,mriqc,snr
607,mriqc,5.067547776565486,mriqc,snr
608,mriqc,4.9752436014678345,mriqc,snr
609,mriqc,2.370653778609634,mriqc,snr
610,mriqc,2.3837429847877347,mriqc,snr
611,mriqc,2.3934180356946753,mriqc,snr
612,mriqc,2.1806686958313826,mriqc,snr
613,mriqc,2.3904628089331683,mriqc,snr
614,mriqc,2.188867324827826,mriqc,snr
615,mriqc,2.5901740240498503,mriqc,snr
616,mriqc,2.414435737904331,mriqc,snr
617,mriqc,2.6595263166327796,mriqc,snr
618,mriqc,2.66194023142021,mriqc,snr
619,mriqc,2.3776720322870415,mriqc,snr
620,mriqc,2.67903799925711,mriqc,snr
621,mriqc,2.6493867840468357,mriqc,snr
622,mriqc,2.6426517519118957,mriqc,snr
623,mriqc,2.586159615724058,mriqc,snr
624,mriqc,1.8457046622962507,mriqc,snr
625,mriqc,1.79741259825404,mriqc,snr
626,mriqc,1.727194147405298,mriqc,snr
627,mriqc,1.693402000690952,mriqc,snr
628,mriqc,2.223664426795236,mriqc,snr
629,mriqc,1.686847936886141,mriqc,snr
630,mriqc,1.6726710086498011,mriqc,snr
631,mriqc,1.974570334793164,mriqc,snr
632,mriqc,1.974353718016008,mriqc,snr
633,mriqc,2.5768876218536994,mriqc,snr
634,mriqc,1.8981303612596223,mriqc,snr
635,mriqc,2.577489408329592,mriqc,snr
636,mriqc,2.581315046600357,mriqc,snr
637,mriqc,1.6476407302828728,mriqc,snr
638,mriqc,2.03736733666312,mriqc,snr
639,mriqc,2.814594840851478,mriqc,snr
640,mriqc,1.7667461138075584,mriqc,snr
641,mriqc,2.5768178535657116,mriqc,snr
642,mriqc,2.5939486388118698,mriqc,snr
643,mriqc,2.820319545257552,mriqc,snr
644,mriqc,2.8024215777489143,mriqc,snr
645,mriqc,2.378111155802808,mriqc,snr
646,mriqc,2.2080507914184415,mriqc,snr
647,mriqc,2.368974732429448,mriqc,snr
648,mriqc,1.8945067523938384,mriqc,snr
649,mriqc,1.909881377430872,mriqc,snr
650,mriqc,2.57849642360911,mriqc,snr
651,mriqc,2.8272588917422965,mriqc,snr
652,mriqc,2.382477017948709,mriqc,snr
653,mriqc,2.804444962063943,mriqc,snr
654,mriqc,2.8590464969563865,mriqc,snr
655,mriqc,1.994928952815417,mriqc,snr
656,mriqc,2.6057460385514397,mriqc,snr
657,mriqc,1.7204527609065483,mriqc,snr
658,mriqc,2.468954450258231,mriqc,snr
659,mriqc,1.7848154520588937,mriqc,snr
660,mriqc,2.7733379298996788,mriqc,snr
661,mriqc,2.2460502582894297,mriqc,snr
662,mriqc,2.8098767604020516,mriqc,snr
663,mriqc,2.8570989539300236,mriqc,snr
664,mriqc,1.7814928241263537,mriqc,snr
665,mriqc,2.755067743427079,mriqc,snr
666,mriqc,2.315169078098518,mriqc,snr
667,mriqc,1.771505285665593,mriqc,snr
668,mriqc,1.975622022018444,mriqc,snr
669,mriqc,2.479930101857982,mriqc,snr
670,mriqc,2.4684645461137187,mriqc,snr
671,mriqc,2.758052481661356,mriqc,snr
672,mriqc,2.4554755235579746,mriqc,snr
673,mriqc,1.8706394386405485,mriqc,snr
674,mriqc,2.814594840851478,mriqc,snr
675,mriqc,2.458636169144122,mriqc,snr
676,mriqc,2.334082354520786,mriqc,snr
677,mriqc,2.7716096420965908,mriqc,snr
678,mriqc,2.456707243686833,mriqc,snr
679,mriqc,1.866318174751207,mriqc,snr
680,mriqc,1.7613803157005383,mriqc,snr
681,mriqc,2.430742023082889,mriqc,snr
682,mriqc,1.8753774427159324,mriqc,snr
683,mriqc,2.4149323481226865,mriqc,snr
684,mriqc,2.445942582713946,mriqc,snr
685,mriqc,2.454192391265413,mriqc,snr
686,mriqc,1.870769481948374,mriqc,snr
687,mriqc,2.324813275226786,mriqc,snr
688,mriqc,2.0506696104229416,mriqc,snr
689,mriqc,2.4148650238677374,mriqc,snr
690,mriqc,2.319898416292426,mriqc,snr
691,mriqc,2.0507900183120453,mriqc,snr
692,mriqc,2.283233400158892,mriqc,snr
693,mriqc,2.273169024653957,mriqc,snr
694,mriqc,2.458985768739128,mriqc,snr
695,mriqc,2.8024215777489143,mriqc,snr
696,mriqc,2.804444962063943,mriqc,snr
697,mriqc,2.8098767604020516,mriqc,snr
698,mriqc,2.0183838379141195,mriqc,snr
699,mriqc,2.0145878090854805,mriqc,snr
700,mriqc,2.762735000797413,mriqc,snr
701,mriqc,2.125033766728036,mriqc,snr
702,mriqc,2.6049435655112134,mriqc,snr
703,mriqc,2.126488270958387,mriqc,snr
704,mriqc,2.320546648455361,mriqc,snr
705,mriqc,2.123085795706707,mriqc,snr
706,mriqc,2.1352506513078766,mriqc,snr
707,mriqc,2.31473721422424,mriqc,snr
708,mriqc,2.6547208380784366,mriqc,snr
709,mriqc,2.123037298813428,mriqc,snr
710,mriqc,2.9270114977014763,mriqc,snr
711,mriqc,2.6084031837781376,mriqc,snr
712,mriqc,2.053432370364,mriqc,snr
713,mriqc,2.612958075418419,mriqc,snr
714,mriqc,2.6130530463681763,mriqc,snr
715,mriqc,2.9292457357023465,mriqc,snr
716,mriqc,2.590503230055714,mriqc,snr
717,mriqc,2.133238763197339,mriqc,snr
718,mriqc,2.903658320479793,mriqc,snr
719,mriqc,2.102325378184111,mriqc,snr
720,mriqc,2.336925085449552,mriqc,snr
721,mriqc,2.945054998448633,mriqc,snr
722,mriqc,2.8894578002222295,mriqc,snr
723,mriqc,2.6742885273693413,mriqc,snr
724,mriqc,2.631654981316299,mriqc,snr
725,mriqc,2.6038966005877837,mriqc,snr
726,mriqc,2.1096669108976434,mriqc,snr
727,mriqc,2.4812760555534004,mriqc,snr
728,mriqc,2.6015282182909427,mriqc,snr
729,mriqc,2.6764987189423084,mriqc,snr
730,mriqc,2.000225696570981,mriqc,snr
731,mriqc,2.4858640749399457,mriqc,snr
732,mriqc,2.879857930705137,mriqc,snr
733,mriqc,2.1055140146983975,mriqc,snr
734,mriqc,2.7133021035037657,mriqc,snr
735,mriqc,2.4849811967123276,mriqc,snr
736,mriqc,2.950043657303787,mriqc,snr
737,mriqc,2.3345225133068124,mriqc,snr
738,mriqc,2.6314789871454853,mriqc,snr
739,mriqc,2.599800642166739,mriqc,snr
740,mriqc,2.6464368205865982,mriqc,snr
741,mriqc,2.4803115226636248,mriqc,snr
742,mriqc,2.4793950569724976,mriqc,snr
743,mriqc,2.6538991639748137,mriqc,snr
744,mriqc,1.9854231659234605,mriqc,snr
745,mriqc,2.4410913235105536,mriqc,snr
746,mriqc,2.665503348766296,mriqc,snr
747,mriqc,2.4418413219079005,mriqc,snr
748,mriqc,2.364325446111692,mriqc,snr
749,mriqc,2.6421239257294977,mriqc,snr
750,mriqc,2.4832777986415393,mriqc,snr
751,mriqc,2.6638005583486297,mriqc,snr
752,mriqc,2.3339507975446727,mriqc,snr
753,mriqc,2.7329529718336816,mriqc,snr
754,mriqc,2.540561772240488,mriqc,snr
755,mriqc,2.3628759969764896,mriqc,snr
756,mriqc,2.6800702347595173,mriqc,snr
757,mriqc,2.363347414597483,mriqc,snr
758,mriqc,2.6846880739664423,mriqc,snr
759,mriqc,2.5400194677231704,mriqc,snr
760,mriqc,2.603347892024962,mriqc,snr
761,mriqc,2.4324898775319896,mriqc,snr
762,mriqc,2.5610160776267556,mriqc,snr
763,mriqc,2.427004927014283,mriqc,snr
764,mriqc,2.699034429935931,mriqc,snr
765,mriqc,1.85968838523207,mriqc,snr
766,mriqc,2.355840533556207,mriqc,snr
767,mriqc,2.108062914220002,mriqc,snr
768,mriqc,2.935655649746721,mriqc,snr
769,mriqc,2.5921390215486353,mriqc,snr
770,mriqc,2.9078424488162087,mriqc,snr
771,mriqc,2.098282870927047,mriqc,snr
772,mriqc,2.4767415339553085,mriqc,snr
773,mriqc,2.900047544408744,mriqc,snr
774,mriqc,2.7416290219669808,mriqc,snr
775,mriqc,1.8595237305435903,mriqc,snr
776,mriqc,2.47069802826783,mriqc,snr
777,mriqc,2.8980234028465857,mriqc,snr
778,mriqc,2.7593344585509385,mriqc,snr
779,mriqc,2.449279966746393,mriqc,snr
780,mriqc,2.0935446900914623,mriqc,snr
781,mriqc,1.8552169445164204,mriqc,snr
782,mriqc,2.457519731414816,mriqc,snr
783,mriqc,2.373927015084543,mriqc,snr
784,mriqc,2.6465718531826368,mriqc,snr
785,mriqc,2.594158222397145,mriqc,snr
786,mriqc,2.578343712120087,mriqc,snr
787,mriqc,2.471739244112801,mriqc,snr
788,mriqc,2.2914138389508536,mriqc,snr
789,mriqc,2.493790905630594,mriqc,snr
790,mriqc,2.387569021581067,mriqc,snr
791,mriqc,2.477772994402655,mriqc,snr
792,mriqc,2.46203796600931,mriqc,snr
793,mriqc,2.444441453113296,mriqc,snr
794,mriqc,2.492758614155359,mriqc,snr
795,mriqc,2.195820252662587,mriqc,snr
796,mriqc,2.769507905298263,mriqc,snr
797,mriqc,2.2892943763741544,mriqc,snr
798,mriqc,2.1529224422911564,mriqc,snr
799,mriqc,2.625022844057572,mriqc,snr
800,mriqc,1.8579318459209588,mriqc,snr
801,mriqc,2.6318984607666027,mriqc,snr
802,mriqc,2.151019785555538,mriqc,snr
803,mriqc,2.7589989073222383,mriqc,snr
804,mriqc,2.288572466258337,mriqc,snr
805,mriqc,2.175460811645206,mriqc,snr
806,mriqc,2.83083567839549,mriqc,snr
807,mriqc,2.289125154570202,mriqc,snr
808,mriqc,2.8358561960896167,mriqc,snr
809,mriqc,2.205033353125173,mriqc,snr
810,mriqc,2.1611351814063973,mriqc,snr
811,mriqc,2.6114044401478234,mriqc,snr
812,mriqc,1.857430060404175,mriqc,snr
813,mriqc,2.2157997739687416,mriqc,snr
814,mriqc,2.0856539692922844,mriqc,snr
815,mriqc,2.608918192255123,mriqc,snr
816,mriqc,2.264334519795938,mriqc,snr
817,mriqc,2.537454682465054,mriqc,snr
818,mriqc,2.722600715473466,mriqc,snr
819,mriqc,2.2459145022446765,mriqc,snr
820,mriqc,2.10644062741969,mriqc,snr
821,mriqc,1.9685318548151844,mriqc,snr
822,mriqc,2.0758426724367047,mriqc,snr
823,mriqc,2.0838320296872963,mriqc,snr
824,mriqc,2.514418451495884,mriqc,snr
825,mriqc,2.5950775284621512,mriqc,snr
826,mriqc,1.7720210319447562,mriqc,snr
827,mriqc,2.391037574231315,mriqc,snr
828,mriqc,2.7984631859596103,mriqc,snr
829,mriqc,1.7774151421175794,mriqc,snr
830,mriqc,2.4106039356145432,mriqc,snr
831,mriqc,2.082224397930698,mriqc,snr
832,mriqc,2.0776713044143547,mriqc,snr
833,mriqc,2.173951511595175,mriqc,snr
834,mriqc,2.412683135496648,mriqc,snr
835,mriqc,1.9669198160603112,mriqc,snr
836,mriqc,2.5938673147205895,mriqc,snr
837,mriqc,2.6045656529507615,mriqc,snr
838,mriqc,1.7808220785061262,mriqc,snr
839,mriqc,2.588964122385012,mriqc,snr
840,mriqc,2.581132577141118,mriqc,snr
841,mriqc,2.491286464340055,mriqc,snr
842,mriqc,2.530443074964382,mriqc,snr
843,mriqc,2.604739004106174,mriqc,snr
844,mriqc,2.3596968282916406,mriqc,snr
845,mriqc,1.9453044495470504,mriqc,snr
846,mriqc,1.7849984195276762,mriqc,snr
847,mriqc,2.5929426225217975,mriqc,snr
848,mriqc,2.692110808326717,mriqc,snr
849,mriqc,2.6283651260040495,mriqc,snr
850,mriqc,2.4618070058760013,mriqc,snr
851,mriqc,2.5599113502693114,mriqc,snr
852,mriqc,2.887853493915816,mriqc,snr
853,mriqc,2.5813895714728097,mriqc,snr
854,mriqc,2.096582144386363,mriqc,snr
855,mriqc,2.6336889028215835,mriqc,snr
856,mriqc,2.3438339838593887,mriqc,snr
857,mriqc,2.48787286963969,mriqc,snr
858,mriqc,2.7379393451442535,mriqc,snr
859,mriqc,2.277551156723836,mriqc,snr
860,mriqc,2.4517598740662567,mriqc,snr
861,mriqc,2.5372056520120068,mriqc,snr
862,mriqc,2.4406312092922255,mriqc,snr
863,mriqc,2.5407527690652816,mriqc,snr
864,mriqc,2.524817841024944,mriqc,snr
865,mriqc,2.5157787313701223,mriqc,snr
866,mriqc,2.540710427072135,mriqc,snr
867,mriqc,1.861170265705817,mriqc,snr
868,mriqc,2.933707672775491,mriqc,snr
869,mriqc,2.0937595717848763,mriqc,snr
870,mriqc,2.4918169703276103,mriqc,snr
871,mriqc,1.8704337766660184,mriqc,snr
872,mriqc,2.7601202959606663,mriqc,snr
873,mriqc,2.5249808778956604,mriqc,snr
874,mriqc,2.525055902429941,mriqc,snr
875,mriqc,2.5263139397245635,mriqc,snr
876,mriqc,2.3076316567153397,mriqc,snr
877,mriqc,2.21824010660366,mriqc,snr
878,mriqc,2.5200625964769308,mriqc,snr
879,mriqc,2.068521427483921,mriqc,snr
880,mriqc,2.4704588490641943,mriqc,snr
881,mriqc,2.400717735244524,mriqc,snr
882,mriqc,2.5875205848826863,mriqc,snr
883,mriqc,2.3928224602906853,mriqc,snr
884,mriqc,2.5205703346932555,mriqc,snr
885,mriqc,2.472421239045148,mriqc,snr
886,mriqc,2.373682434726999,mriqc,snr
887,mriqc,2.475206287965593,mriqc,snr
888,mriqc,2.3769269419184624,mriqc,snr
889,mriqc,2.4047942543635275,mriqc,snr
890,mriqc,2.412670847765309,mriqc,snr
891,mriqc,2.3559853802186583,mriqc,snr
892,mriqc,2.406060954046666,mriqc,snr
893,mriqc,2.4598395188582742,mriqc,snr
894,mriqc,2.46923396884143,mriqc,snr
895,mriqc,2.353519740457191,mriqc,snr
896,mriqc,2.3929477691334613,mriqc,snr
897,mriqc,2.3642161846932925,mriqc,snr
898,mriqc,2.5743142922369127,mriqc,snr
899,mriqc,2.4848275235085833,mriqc,snr
900,mriqc,2.6073674162187697,mriqc,snr
901,mriqc,2.5090272348564633,mriqc,snr
902,mriqc,3.0194680163592125,mriqc,snr
903,mriqc,2.4638267656127657,mriqc,snr
904,mriqc,2.3737428074682954,mriqc,snr
905,mriqc,2.482289046413354,mriqc,snr
906,mriqc,3.028373216018875,mriqc,snr
907,mriqc,2.6396426761597183,mriqc,snr
908,mriqc,2.625022844057572,mriqc,snr
909,mriqc,2.6318984607666027,mriqc,snr
910,mriqc,2.540710427072135,mriqc,snr
911,mriqc,1.727194147405298,mriqc,snr
912,mriqc,1.686847936886141,mriqc,snr
913,mriqc,2.6114044401478234,mriqc,snr
914,mriqc,1.6726710086498011,mriqc,snr
915,mriqc,1.6476407302828728,mriqc,snr
916,mriqc,2.5875205848826863,mriqc,snr
917,mriqc,3.821637215329532,mriqc,snr
918,mriqc,3.815309029086874,mriqc,snr
919,mriqc,3.847402666430736,mriqc,snr
920,mriqc,3.833358880550539,mriqc,snr
921,mriqc,4.755826152404959,mriqc,snr
922,mriqc,4.807989496295796,mriqc,snr
923,mriqc,4.47974111449857,mriqc,snr
924,mriqc,4.408317457630261,mriqc,snr
925,mriqc,4.798167008532105,mriqc,snr
926,mriqc,4.543024019758563,mriqc,snr
927,mriqc,4.446820381311871,mriqc,snr
928,mriqc,4.426679275493208,mriqc,snr
929,mriqc,4.586808545947396,mriqc,snr
930,mriqc,4.33143456819169,mriqc,snr
931,mriqc,4.478900799363666,mriqc,snr
932,mriqc,4.9861222861104215,mriqc,snr
933,mriqc,4.77599056823066,mriqc,snr
934,mriqc,4.8810239220393035,mriqc,snr
935,mriqc,4.47849956172725,mriqc,snr
936,mriqc,4.580649343087421,mriqc,snr
937,mriqc,4.325452333726555,mriqc,snr
938,mriqc,4.75449546654655,mriqc,snr
939,mriqc,4.6453001387645525,mriqc,snr
940,mriqc,4.719622661155945,mriqc,snr
941,mriqc,4.242205320865091,mriqc,snr
942,mriqc,4.559441349506163,mriqc,snr
943,mriqc,4.8678402714049,mriqc,snr
944,mriqc,4.976097355562444,mriqc,snr
945,mriqc,4.391611458209602,mriqc,snr
946,mriqc,4.603977211366312,mriqc,snr
947,mriqc,4.454117565045359,mriqc,snr
948,mriqc,4.659106483785288,mriqc,snr
949,mriqc,4.68061382783359,mriqc,snr
950,mriqc,4.584951810275882,mriqc,snr
951,mriqc,4.310744992079831,mriqc,snr
952,mriqc,4.987539128931432,mriqc,snr
953,mriqc,4.8455578864766595,mriqc,snr
954,mriqc,4.91361411361417,mriqc,snr
955,mriqc,4.347520601287375,mriqc,snr
956,mriqc,4.646342997701694,mriqc,snr
957,mriqc,4.50713247833367,mriqc,snr
958,mriqc,4.584898633088211,mriqc,snr
959,mriqc,4.322447990440612,mriqc,snr
960,mriqc,4.726009398685672,mriqc,snr
961,mriqc,4.859874500527176,mriqc,snr
962,mriqc,4.593623859204142,mriqc,snr
963,mriqc,4.396815944297404,mriqc,snr
964,mriqc,4.651918713689308,mriqc,snr
965,mriqc,4.661042646342905,mriqc,snr
966,mriqc,4.4743231626394815,mriqc,snr
967,mriqc,4.786866407390258,mriqc,snr
968,mriqc,4.8879717425517555,mriqc,snr
969,mriqc,4.632678699606566,mriqc,snr
970,mriqc,4.8706177885088575,mriqc,snr
971,mriqc,4.755623119666227,mriqc,snr
972,mriqc,4.6539796051310285,mriqc,snr
973,mriqc,4.389326930524474,mriqc,snr
974,mriqc,4.359940445437608,mriqc,snr
975,mriqc,4.40532909147557,mriqc,snr
976,mriqc,4.290543194638237,mriqc,snr
977,mriqc,4.63577681431985,mriqc,snr
978,mriqc,4.417121723700172,mriqc,snr
979,mriqc,4.713783623173564,mriqc,snr
980,mriqc,4.38864576252961,mriqc,snr
981,mriqc,4.452172820671818,mriqc,snr
982,mriqc,4.468137614585316,mriqc,snr
983,mriqc,4.682665697230074,mriqc,snr
984,mriqc,4.6142607815543055,mriqc,snr
985,mriqc,4.900287421481694,mriqc,snr
986,mriqc,4.8697675978671295,mriqc,snr
987,mriqc,4.348698803360415,mriqc,snr
988,mriqc,4.644035388219032,mriqc,snr
989,mriqc,4.499228105382323,mriqc,snr
990,mriqc,4.800626182042007,mriqc,snr
991,mriqc,4.645635061216556,mriqc,snr
992,mriqc,4.82445305218648,mriqc,snr
993,mriqc,4.900271585307183,mriqc,snr
994,mriqc,4.742422321999833,mriqc,snr
995,mriqc,4.599088228194177,mriqc,snr
996,mriqc,4.31999872421785,mriqc,snr
997,mriqc,4.445097595038159,mriqc,snr
998,mriqc,4.803268468270107,mriqc,snr
999,mriqc,4.613658284017949,mriqc,snr
1000,mriqc,4.734771453044407,mriqc,snr
1001,mriqc,4.468481046017549,mriqc,snr
1002,mriqc,4.879621323127875,mriqc,snr
1003,mriqc,4.324327690778522,mriqc,snr
1004,mriqc,4.710869086645822,mriqc,snr
1005,mriqc,4.7836523557331025,mriqc,snr
1006,mriqc,4.9368220795572375,mriqc,snr
1007,mriqc,4.57309564376342,mriqc,snr
1008,mriqc,4.617795287872761,mriqc,snr
1009,mriqc,4.691092565094544,mriqc,snr
1010,mriqc,4.804776257272193,mriqc,snr
1011,mriqc,4.317234567442243,mriqc,snr
1012,mriqc,4.583958347778291,mriqc,snr
1013,mriqc,4.581046530689666,mriqc,snr
1014,mriqc,4.445694755960726,mriqc,snr
1015,mriqc,4.642271546511061,mriqc,snr
1016,mriqc,4.215997487425505,mriqc,snr
1017,mriqc,4.784094999185365,mriqc,snr
1018,mriqc,4.657172179501711,mriqc,snr
1019,mriqc,4.683514440846716,mriqc,snr
1020,mriqc,4.7672982231835865,mriqc,snr
1021,mriqc,4.595088579376526,mriqc,snr
1022,mriqc,4.434080454187844,mriqc,snr
1023,mriqc,5.411914185138278,mriqc,snr
1024,mriqc,5.444312506546001,mriqc,snr
1025,mriqc,5.412091250649784,mriqc,snr
1026,mriqc,5.4587484252321925,mriqc,snr
1027,mriqc,5.333920987329038,mriqc,snr
1028,mriqc,4.664759319612271,mriqc,snr
1029,mriqc,4.6641845239213495,mriqc,snr
1030,mriqc,4.733554390662662,mriqc,snr
1031,mriqc,5.527132433360119,mriqc,snr
1032,mriqc,5.464674019463471,mriqc,snr
1033,mriqc,5.510041302137155,mriqc,snr
1034,mriqc,5.397978659285174,mriqc,snr
1035,mriqc,5.2586532899783585,mriqc,snr
1036,mriqc,5.317251656323597,mriqc,snr
1037,mriqc,5.395885691877433,mriqc,snr
1038,mriqc,5.319277174517921,mriqc,snr
1039,mriqc,5.373816566231691,mriqc,snr
1040,mriqc,5.557265714814516,mriqc,snr
1041,mriqc,4.834357244409175,mriqc,snr
1042,mriqc,5.111010257436282,mriqc,snr
1043,mriqc,5.073548723269076,mriqc,snr
1044,mriqc,5.288793410180418,mriqc,snr
1045,mriqc,5.615256237252876,mriqc,snr
1046,mriqc,5.490941323401693,mriqc,snr
1047,mriqc,5.344281727309931,mriqc,snr
1048,mriqc,5.50743078845401,mriqc,snr
1049,mriqc,5.843515125987301,mriqc,snr
1050,mriqc,5.762628188985022,mriqc,snr
1051,mriqc,5.53823118048345,mriqc,snr
1052,mriqc,4.947606386252047,mriqc,snr
1053,mriqc,3.999337484274605,mriqc,snr
1054,mriqc,3.997609029240715,mriqc,snr
1055,mriqc,4.065418177596336,mriqc,snr
1056,mriqc,4.053689666247705,mriqc,snr
1057,mriqc,4.05582768086897,mriqc,snr
1058,mriqc,4.060379942554322,mriqc,snr
1059,mriqc,3.977999670440864,mriqc,snr
1060,mriqc,4.601523081528806,mriqc,snr
1061,mriqc,3.946473228509487,mriqc,snr
1062,mriqc,4.070834772816123,mriqc,snr
1063,mriqc,4.06393169089666,mriqc,snr
1064,mriqc,3.976358582739409,mriqc,snr
1065,mriqc,4.563668392253107,mriqc,snr
1066,mriqc,3.975308672274229,mriqc,snr
1067,mriqc,4.101892998329066,mriqc,snr
1068,mriqc,4.020169891875037,mriqc,snr
1069,mriqc,3.9860156296417593,mriqc,snr
1070,mriqc,4.6350376979911845,mriqc,snr
1071,mriqc,3.601369089366861,mriqc,snr
1072,mriqc,3.9311279375318855,mriqc,snr
1073,mriqc,4.077755991677476,mriqc,snr
1074,mriqc,4.35408202273928,mriqc,snr
1075,mriqc,4.711272464121196,mriqc,snr
1076,mriqc,4.178602018541812,mriqc,snr
1077,mriqc,4.022949879637652,mriqc,snr
1078,mriqc,3.684380038908696,mriqc,snr
1079,mriqc,4.0748396534825,mriqc,snr
1080,mriqc,5.044059047082944,mriqc,snr
1081,mriqc,4.749332329861304,mriqc,snr
1082,mriqc,4.128940376298864,mriqc,snr
1083,mriqc,3.6072458241777543,mriqc,snr
1084,mriqc,4.09357192226751,mriqc,snr
1085,mriqc,3.9523565473021423,mriqc,snr
1086,mriqc,4.565453027832723,mriqc,snr
1087,mriqc,4.350358908638178,mriqc,snr
1088,mriqc,4.106952331396212,mriqc,snr
1089,mriqc,3.9505394618863865,mriqc,snr
1090,mriqc,3.789130406436131,mriqc,snr
1091,mriqc,4.098300365878306,mriqc,snr
1092,mriqc,3.816260067070443,mriqc,snr
1093,mriqc,4.095233736899676,mriqc,snr
1094,mriqc,4.07860758546448,mriqc,snr
1095,mriqc,4.008870387017629,mriqc,snr
1096,mriqc,4.189936602300882,mriqc,snr
1097,mriqc,4.108440878455354,mriqc,snr
1098,mriqc,4.88337744685332,mriqc,snr
1099,mriqc,4.619513804634053,mriqc,snr
1100,mriqc,4.107965986357069,mriqc,snr
1101,mriqc,4.260012022259761,mriqc,snr
1102,mriqc,4.016801395003881,mriqc,snr
1103,mriqc,3.6392402696251382,mriqc,snr
1104,mriqc,3.8682939941263776,mriqc,snr
1105,mriqc,4.731735520104474,mriqc,snr
1106,mriqc,3.955002809276802,mriqc,snr
1107,mriqc,4.097403936845793,mriqc,snr
1108,mriqc,4.174878761117811,mriqc,snr
1109,mriqc,4.012965076967127,mriqc,snr
1110,mriqc,4.015824762261377,mriqc,snr
1111,mriqc,4.064087337062313,mriqc,snr
1112,mriqc,4.011532720164611,mriqc,snr
1113,mriqc,4.023982331962842,mriqc,snr
1114,mriqc,3.8288586947921632,mriqc,snr
1115,mriqc,4.111359341018919,mriqc,snr
1116,mriqc,4.986854884609936,mriqc,snr
1117,mriqc,4.126600327214106,mriqc,snr
1118,mriqc,4.636914160095805,mriqc,snr
1119,mriqc,4.19545009187014,mriqc,snr
1120,mriqc,4.01986464886869,mriqc,snr
1121,mriqc,4.593009085001447,mriqc,snr
1122,mriqc,4.1179849601524765,mriqc,snr
1123,mriqc,4.655042812954753,mriqc,snr
1124,mriqc,3.854797318592103,mriqc,snr
1125,mriqc,4.104821727613422,mriqc,snr
1126,mriqc,4.093210267000925,mriqc,snr
1127,mriqc,4.205513130495386,mriqc,snr
1128,mriqc,4.0865386671199255,mriqc,snr
1129,mriqc,4.692012901893012,mriqc,snr
1130,mriqc,3.7568248866956258,mriqc,snr
1131,mriqc,3.647597941336035,mriqc,snr
1132,mriqc,4.023247685763801,mriqc,snr
1133,mriqc,4.247132507745849,mriqc,snr
1134,mriqc,4.087732768267536,mriqc,snr
1135,mriqc,3.9911621853277937,mriqc,snr
1136,mriqc,4.1355076338818035,mriqc,snr
1137,mriqc,4.02581873234424,mriqc,snr
1138,mriqc,4.174358846448699,mriqc,snr
1139,mriqc,4.114432212084821,mriqc,snr
1140,mriqc,4.065702425395267,mriqc,snr
1141,mriqc,4.944090886306888,mriqc,snr
1142,mriqc,4.205544617732593,mriqc,snr
1143,mriqc,4.491669272597135,mriqc,snr
1144,mriqc,4.153323139096868,mriqc,snr
1145,mriqc,3.845879985217225,mriqc,snr
1146,mriqc,3.980186333273713,mriqc,snr
1147,mriqc,4.697537789719198,mriqc,snr
1148,mriqc,4.0284557723948495,mriqc,snr
1149,mriqc,4.363789225644144,mriqc,snr
1150,mriqc,3.600242887169641,mriqc,snr
1151,mriqc,4.136819472450832,mriqc,snr
1152,mriqc,3.592478953939054,mriqc,snr
1153,mriqc,4.127366702538862,mriqc,snr
1154,mriqc,4.091573010580154,mriqc,snr
1155,mriqc,4.1583880649949805,mriqc,snr
1156,mriqc,3.9222614053629288,mriqc,snr
1157,mriqc,4.34443655500184,mriqc,snr
1158,mriqc,4.48730081223861,mriqc,snr
1159,mriqc,4.13215002758923,mriqc,snr
1160,mriqc,4.095875710523047,mriqc,snr
1161,mriqc,4.0912328498575645,mriqc,snr
1162,mriqc,4.144585051184636,mriqc,snr
1163,mriqc,3.710603821430952,mriqc,snr
1164,mriqc,4.123110177182676,mriqc,snr
1165,mriqc,4.077790547074803,mriqc,snr
1166,mriqc,4.041058334580302,mriqc,snr
1167,mriqc,4.046187197311953,mriqc,snr
1168,mriqc,4.4618066233863205,mriqc,snr
1169,mriqc,4.0909187333175785,mriqc,snr
1170,mriqc,4.895246624881512,mriqc,snr
1171,mriqc,3.8230390341634486,mriqc,snr
1172,mriqc,3.929521802159633,mriqc,snr
1173,mriqc,3.807168643365818,mriqc,snr
1174,mriqc,3.9095310815290514,mriqc,snr
1175,mriqc,4.877939482885455,mriqc,snr
1176,mriqc,4.967404438814425,mriqc,snr
1177,mriqc,3.7999566988174465,mriqc,snr
