,compare,tsnr,task,data type
545,mriqc,31.873628616333008,mriqc,tsnr
546,mriqc,41.078369140625,mriqc,tsnr
547,mriqc,65.5125503540039,mriqc,tsnr
548,mriqc,60.63347625732422,mriqc,tsnr
549,mriqc,52.789573669433594,mriqc,tsnr
550,mriqc,35.12696075439453,mriqc,tsnr
551,mriqc,48.37511444091797,mriqc,tsnr
552,mriqc,68.03173828125,mriqc,tsnr
553,mriqc,60.76104736328125,mriqc,tsnr
554,mriqc,43.20367431640625,mriqc,tsnr
555,mriqc,67.41925048828125,mriqc,tsnr
556,mriqc,61.08802032470703,mriqc,tsnr
557,mriqc,52.10744094848633,mriqc,tsnr
558,mriqc,36.65180206298828,mriqc,tsnr
559,mriqc,66.47297668457031,mriqc,tsnr
560,mriqc,53.04911804199219,mriqc,tsnr
561,mriqc,51.02214431762695,mriqc,tsnr
562,mriqc,47.23790740966797,mriqc,tsnr
563,mriqc,49.29856491088867,mriqc,tsnr
564,mriqc,46.11579513549805,mriqc,tsnr
565,mriqc,62.72519302368164,mriqc,tsnr
566,mriqc,42.39073181152344,mriqc,tsnr
567,mriqc,66.89876556396484,mriqc,tsnr
568,mriqc,59.36021423339844,mriqc,tsnr
569,mriqc,41.23047637939453,mriqc,tsnr
570,mriqc,65.11994934082031,mriqc,tsnr
571,mriqc,54.54948806762695,mriqc,tsnr
572,mriqc,55.294429779052734,mriqc,tsnr
573,mriqc,57.5565185546875,mriqc,tsnr
574,mriqc,60.97076797485352,mriqc,tsnr
575,mriqc,57.53364181518555,mriqc,tsnr
576,mriqc,58.53506851196289,mriqc,tsnr
577,mriqc,60.9672737121582,mriqc,tsnr
578,mriqc,53.01719665527344,mriqc,tsnr
579,mriqc,54.93262481689453,mriqc,tsnr
580,mriqc,55.063209533691406,mriqc,tsnr
581,mriqc,59.598968505859375,mriqc,tsnr
582,mriqc,52.12681579589844,mriqc,tsnr
583,mriqc,54.18849563598633,mriqc,tsnr
584,mriqc,57.69256591796875,mriqc,tsnr
585,mriqc,59.595703125,mriqc,tsnr
586,mriqc,60.680137634277344,mriqc,tsnr
587,mriqc,57.05476760864258,mriqc,tsnr
588,mriqc,52.951812744140625,mriqc,tsnr
589,mriqc,48.967891693115234,mriqc,tsnr
590,mriqc,65.33387756347656,mriqc,tsnr
591,mriqc,53.11469650268555,mriqc,tsnr
592,mriqc,46.17389678955078,mriqc,tsnr
593,mriqc,60.31882858276367,mriqc,tsnr
594,mriqc,60.54998016357422,mriqc,tsnr
595,mriqc,55.474761962890625,mriqc,tsnr
596,mriqc,52.367942810058594,mriqc,tsnr
597,mriqc,60.81700897216797,mriqc,tsnr
598,mriqc,64.10936737060547,mriqc,tsnr
599,mriqc,53.910423278808594,mriqc,tsnr
600,mriqc,42.18368911743164,mriqc,tsnr
601,mriqc,55.80061721801758,mriqc,tsnr
602,mriqc,57.60444259643555,mriqc,tsnr
603,mriqc,61.38577651977539,mriqc,tsnr
604,mriqc,59.55892562866211,mriqc,tsnr
605,mriqc,58.969879150390625,mriqc,tsnr
606,mriqc,57.26226043701172,mriqc,tsnr
607,mriqc,55.93330383300781,mriqc,tsnr
608,mriqc,49.824222564697266,mriqc,tsnr
609,mriqc,69.43534851074219,mriqc,tsnr
610,mriqc,64.50038146972656,mriqc,tsnr
611,mriqc,64.91584014892578,mriqc,tsnr
612,mriqc,46.68478012084961,mriqc,tsnr
613,mriqc,65.25343322753906,mriqc,tsnr
614,mriqc,51.04528045654297,mriqc,tsnr
615,mriqc,74.30302429199219,mriqc,tsnr
616,mriqc,42.20109558105469,mriqc,tsnr
617,mriqc,48.14981842041016,mriqc,tsnr
618,mriqc,52.655033111572266,mriqc,tsnr
619,mriqc,67.32750701904297,mriqc,tsnr
620,mriqc,44.292625427246094,mriqc,tsnr
621,mriqc,63.05048370361328,mriqc,tsnr
622,mriqc,56.3021354675293,mriqc,tsnr
623,mriqc,73.86112976074219,mriqc,tsnr
624,mriqc,73.24513244628906,mriqc,tsnr
625,mriqc,71.86956787109375,mriqc,tsnr
626,mriqc,40.72330474853515,mriqc,tsnr
627,mriqc,50.88982772827149,mriqc,tsnr
628,mriqc,56.50065612792969,mriqc,tsnr
629,mriqc,56.569618225097656,mriqc,tsnr
630,mriqc,60.986114501953125,mriqc,tsnr
631,mriqc,67.09129333496094,mriqc,tsnr
632,mriqc,66.70738220214844,mriqc,tsnr
633,mriqc,70.66720581054688,mriqc,tsnr
634,mriqc,61.91460418701172,mriqc,tsnr
635,mriqc,73.0384750366211,mriqc,tsnr
636,mriqc,72.70120239257812,mriqc,tsnr
637,mriqc,61.65673828125,mriqc,tsnr
638,mriqc,46.110694885253906,mriqc,tsnr
639,mriqc,65.40991973876953,mriqc,tsnr
640,mriqc,48.08290481567383,mriqc,tsnr
641,mriqc,61.11903381347656,mriqc,tsnr
642,mriqc,71.77336120605469,mriqc,tsnr
643,mriqc,69.39136505126953,mriqc,tsnr
644,mriqc,66.01889038085938,mriqc,tsnr
645,mriqc,71.80585479736328,mriqc,tsnr
646,mriqc,44.7939567565918,mriqc,tsnr
647,mriqc,68.77616119384766,mriqc,tsnr
648,mriqc,62.92536163330078,mriqc,tsnr
649,mriqc,67.65505981445312,mriqc,tsnr
650,mriqc,48.67513275146485,mriqc,tsnr
651,mriqc,72.61315155029297,mriqc,tsnr
652,mriqc,67.9789047241211,mriqc,tsnr
653,mriqc,74.97830200195312,mriqc,tsnr
654,mriqc,66.53512573242188,mriqc,tsnr
655,mriqc,64.15474700927734,mriqc,tsnr
656,mriqc,67.74809265136719,mriqc,tsnr
657,mriqc,61.475486755371094,mriqc,tsnr
658,mriqc,59.599456787109375,mriqc,tsnr
659,mriqc,54.61109161376953,mriqc,tsnr
660,mriqc,65.2133560180664,mriqc,tsnr
661,mriqc,46.12632369995117,mriqc,tsnr
662,mriqc,75.30775451660156,mriqc,tsnr
663,mriqc,71.33812713623047,mriqc,tsnr
664,mriqc,44.75016784667969,mriqc,tsnr
665,mriqc,65.07717895507812,mriqc,tsnr
666,mriqc,49.97209930419922,mriqc,tsnr
667,mriqc,60.74041748046875,mriqc,tsnr
668,mriqc,68.93304443359375,mriqc,tsnr
669,mriqc,50.76317596435547,mriqc,tsnr
670,mriqc,68.8169174194336,mriqc,tsnr
671,mriqc,57.76692962646485,mriqc,tsnr
672,mriqc,45.69878005981445,mriqc,tsnr
673,mriqc,68.64704132080078,mriqc,tsnr
674,mriqc,65.40991973876953,mriqc,tsnr
675,mriqc,65.43927001953125,mriqc,tsnr
676,mriqc,76.57798767089844,mriqc,tsnr
677,mriqc,73.9764404296875,mriqc,tsnr
678,mriqc,48.07087707519531,mriqc,tsnr
679,mriqc,66.15225219726562,mriqc,tsnr
680,mriqc,63.00651931762695,mriqc,tsnr
681,mriqc,67.79757690429688,mriqc,tsnr
682,mriqc,60.62614440917969,mriqc,tsnr
683,mriqc,57.864280700683594,mriqc,tsnr
684,mriqc,53.424800872802734,mriqc,tsnr
685,mriqc,54.77975845336914,mriqc,tsnr
686,mriqc,71.65833282470703,mriqc,tsnr
687,mriqc,78.44791412353516,mriqc,tsnr
688,mriqc,71.26852416992188,mriqc,tsnr
689,mriqc,70.14765930175781,mriqc,tsnr
690,mriqc,74.20552062988281,mriqc,tsnr
691,mriqc,48.21845245361328,mriqc,tsnr
692,mriqc,74.3167495727539,mriqc,tsnr
693,mriqc,78.82910919189453,mriqc,tsnr
694,mriqc,60.32074737548828,mriqc,tsnr
695,mriqc,66.01889038085938,mriqc,tsnr
696,mriqc,74.97830200195312,mriqc,tsnr
697,mriqc,75.30775451660156,mriqc,tsnr
698,mriqc,57.03849029541016,mriqc,tsnr
699,mriqc,66.13817596435547,mriqc,tsnr
700,mriqc,33.03561782836914,mriqc,tsnr
701,mriqc,65.58820343017578,mriqc,tsnr
702,mriqc,72.73356628417969,mriqc,tsnr
703,mriqc,65.29867553710938,mriqc,tsnr
704,mriqc,95.01023864746094,mriqc,tsnr
705,mriqc,59.11297225952149,mriqc,tsnr
706,mriqc,61.38051223754883,mriqc,tsnr
707,mriqc,95.00642395019533,mriqc,tsnr
708,mriqc,75.95140838623047,mriqc,tsnr
709,mriqc,58.80635070800781,mriqc,tsnr
710,mriqc,67.84494018554688,mriqc,tsnr
711,mriqc,72.38973999023438,mriqc,tsnr
712,mriqc,44.598907470703125,mriqc,tsnr
713,mriqc,78.24923706054688,mriqc,tsnr
714,mriqc,75.62200164794922,mriqc,tsnr
715,mriqc,68.08670043945312,mriqc,tsnr
716,mriqc,71.42887878417969,mriqc,tsnr
717,mriqc,60.46793365478515,mriqc,tsnr
718,mriqc,39.75061798095703,mriqc,tsnr
719,mriqc,70.4797134399414,mriqc,tsnr
720,mriqc,74.32025146484375,mriqc,tsnr
721,mriqc,44.97185897827149,mriqc,tsnr
722,mriqc,82.28602600097656,mriqc,tsnr
723,mriqc,78.27151489257812,mriqc,tsnr
724,mriqc,72.83386993408203,mriqc,tsnr
725,mriqc,78.18952178955078,mriqc,tsnr
726,mriqc,70.51478576660156,mriqc,tsnr
727,mriqc,83.3261947631836,mriqc,tsnr
728,mriqc,70.05328369140625,mriqc,tsnr
729,mriqc,77.64517974853516,mriqc,tsnr
730,mriqc,50.623138427734375,mriqc,tsnr
731,mriqc,71.32254028320312,mriqc,tsnr
732,mriqc,81.78884887695312,mriqc,tsnr
733,mriqc,68.3443603515625,mriqc,tsnr
734,mriqc,70.27388000488281,mriqc,tsnr
735,mriqc,71.47529602050781,mriqc,tsnr
736,mriqc,48.241973876953125,mriqc,tsnr
737,mriqc,80.60479736328125,mriqc,tsnr
738,mriqc,72.5958251953125,mriqc,tsnr
739,mriqc,73.45783233642578,mriqc,tsnr
740,mriqc,74.23680114746094,mriqc,tsnr
741,mriqc,83.32254028320312,mriqc,tsnr
742,mriqc,63.05146789550781,mriqc,tsnr
743,mriqc,75.704833984375,mriqc,tsnr
744,mriqc,57.63624572753906,mriqc,tsnr
745,mriqc,72.1754150390625,mriqc,tsnr
746,mriqc,69.43196105957031,mriqc,tsnr
747,mriqc,71.8948745727539,mriqc,tsnr
748,mriqc,74.5264892578125,mriqc,tsnr
749,mriqc,64.52023315429688,mriqc,tsnr
750,mriqc,84.34406280517578,mriqc,tsnr
751,mriqc,72.11573791503906,mriqc,tsnr
752,mriqc,89.25969696044922,mriqc,tsnr
753,mriqc,74.8233871459961,mriqc,tsnr
754,mriqc,75.18446350097656,mriqc,tsnr
755,mriqc,74.3290023803711,mriqc,tsnr
756,mriqc,76.9791259765625,mriqc,tsnr
757,mriqc,49.60307312011719,mriqc,tsnr
758,mriqc,70.51773834228516,mriqc,tsnr
759,mriqc,75.16381072998047,mriqc,tsnr
760,mriqc,70.1264419555664,mriqc,tsnr
761,mriqc,80.86894989013672,mriqc,tsnr
762,mriqc,71.71559143066406,mriqc,tsnr
763,mriqc,80.65031433105469,mriqc,tsnr
764,mriqc,74.90193939208984,mriqc,tsnr
765,mriqc,78.2544937133789,mriqc,tsnr
766,mriqc,56.02397537231445,mriqc,tsnr
767,mriqc,66.48332977294922,mriqc,tsnr
768,mriqc,56.14764404296875,mriqc,tsnr
769,mriqc,70.81620788574219,mriqc,tsnr
770,mriqc,72.92666625976562,mriqc,tsnr
771,mriqc,68.09431457519531,mriqc,tsnr
772,mriqc,67.76016235351562,mriqc,tsnr
773,mriqc,68.4651870727539,mriqc,tsnr
774,mriqc,74.85331726074219,mriqc,tsnr
775,mriqc,78.2218017578125,mriqc,tsnr
776,mriqc,69.85424041748047,mriqc,tsnr
777,mriqc,69.51546478271484,mriqc,tsnr
778,mriqc,72.4336166381836,mriqc,tsnr
779,mriqc,73.15916442871094,mriqc,tsnr
780,mriqc,66.97543334960938,mriqc,tsnr
781,mriqc,66.92115783691406,mriqc,tsnr
782,mriqc,71.9638900756836,mriqc,tsnr
783,mriqc,69.4663314819336,mriqc,tsnr
784,mriqc,78.24341583251953,mriqc,tsnr
785,mriqc,69.92159271240234,mriqc,tsnr
786,mriqc,71.83104705810547,mriqc,tsnr
787,mriqc,72.92200469970703,mriqc,tsnr
788,mriqc,63.38377380371094,mriqc,tsnr
789,mriqc,75.23703002929688,mriqc,tsnr
790,mriqc,63.52617645263672,mriqc,tsnr
791,mriqc,64.40450286865234,mriqc,tsnr
792,mriqc,77.53507232666016,mriqc,tsnr
793,mriqc,72.87467956542969,mriqc,tsnr
794,mriqc,72.80036926269531,mriqc,tsnr
795,mriqc,55.5262565612793,mriqc,tsnr
796,mriqc,79.51139831542969,mriqc,tsnr
797,mriqc,65.77978515625,mriqc,tsnr
798,mriqc,81.25698852539062,mriqc,tsnr
799,mriqc,68.59369659423828,mriqc,tsnr
800,mriqc,73.13761901855469,mriqc,tsnr
801,mriqc,68.38385009765625,mriqc,tsnr
802,mriqc,81.12646484375,mriqc,tsnr
803,mriqc,73.03163146972656,mriqc,tsnr
804,mriqc,65.48970794677734,mriqc,tsnr
805,mriqc,58.36982727050781,mriqc,tsnr
806,mriqc,59.58732986450195,mriqc,tsnr
807,mriqc,64.54606628417969,mriqc,tsnr
808,mriqc,59.30463409423828,mriqc,tsnr
809,mriqc,45.81862258911133,mriqc,tsnr
810,mriqc,51.07352828979492,mriqc,tsnr
811,mriqc,48.55788803100586,mriqc,tsnr
812,mriqc,72.84429931640625,mriqc,tsnr
813,mriqc,59.78606796264648,mriqc,tsnr
814,mriqc,75.14777374267578,mriqc,tsnr
815,mriqc,69.65406036376953,mriqc,tsnr
816,mriqc,64.18783569335938,mriqc,tsnr
817,mriqc,71.83456420898438,mriqc,tsnr
818,mriqc,70.76890563964844,mriqc,tsnr
819,mriqc,52.68633270263672,mriqc,tsnr
820,mriqc,58.77074432373047,mriqc,tsnr
821,mriqc,58.59668731689453,mriqc,tsnr
822,mriqc,75.10628509521484,mriqc,tsnr
823,mriqc,67.46310424804688,mriqc,tsnr
824,mriqc,64.7341537475586,mriqc,tsnr
825,mriqc,67.13776397705078,mriqc,tsnr
826,mriqc,52.18256759643555,mriqc,tsnr
827,mriqc,65.1561050415039,mriqc,tsnr
828,mriqc,48.28329849243164,mriqc,tsnr
829,mriqc,54.81681060791016,mriqc,tsnr
830,mriqc,45.77135467529297,mriqc,tsnr
831,mriqc,71.06709289550781,mriqc,tsnr
832,mriqc,70.38917541503906,mriqc,tsnr
833,mriqc,64.49172973632812,mriqc,tsnr
834,mriqc,49.24251556396485,mriqc,tsnr
835,mriqc,74.77483367919922,mriqc,tsnr
836,mriqc,55.50444793701172,mriqc,tsnr
837,mriqc,64.20142364501953,mriqc,tsnr
838,mriqc,60.57819747924805,mriqc,tsnr
839,mriqc,54.8083381652832,mriqc,tsnr
840,mriqc,57.6266975402832,mriqc,tsnr
841,mriqc,72.89208984375,mriqc,tsnr
842,mriqc,71.54435729980469,mriqc,tsnr
843,mriqc,60.96305465698242,mriqc,tsnr
844,mriqc,61.69594955444336,mriqc,tsnr
845,mriqc,65.4117431640625,mriqc,tsnr
846,mriqc,73.02974700927734,mriqc,tsnr
847,mriqc,75.96875762939453,mriqc,tsnr
848,mriqc,72.0017318725586,mriqc,tsnr
849,mriqc,76.96209716796875,mriqc,tsnr
850,mriqc,70.55656433105469,mriqc,tsnr
851,mriqc,77.8696060180664,mriqc,tsnr
852,mriqc,83.74005889892578,mriqc,tsnr
853,mriqc,74.44242095947266,mriqc,tsnr
854,mriqc,64.00421142578125,mriqc,tsnr
855,mriqc,69.44956970214844,mriqc,tsnr
856,mriqc,92.26549530029295,mriqc,tsnr
857,mriqc,79.26826477050781,mriqc,tsnr
858,mriqc,71.8963851928711,mriqc,tsnr
859,mriqc,75.13751220703125,mriqc,tsnr
860,mriqc,80.6802749633789,mriqc,tsnr
861,mriqc,56.72169494628906,mriqc,tsnr
862,mriqc,79.07254028320312,mriqc,tsnr
863,mriqc,56.61790084838867,mriqc,tsnr
864,mriqc,52.166595458984375,mriqc,tsnr
865,mriqc,54.337005615234375,mriqc,tsnr
866,mriqc,48.9892578125,mriqc,tsnr
867,mriqc,30.117177963256836,mriqc,tsnr
868,mriqc,67.81378936767578,mriqc,tsnr
869,mriqc,64.48931121826172,mriqc,tsnr
870,mriqc,61.727386474609375,mriqc,tsnr
871,mriqc,72.62548065185547,mriqc,tsnr
872,mriqc,53.02816009521485,mriqc,tsnr
873,mriqc,73.75224304199219,mriqc,tsnr
874,mriqc,73.57887268066406,mriqc,tsnr
875,mriqc,70.8928451538086,mriqc,tsnr
876,mriqc,52.771026611328125,mriqc,tsnr
877,mriqc,64.634521484375,mriqc,tsnr
878,mriqc,79.28807067871094,mriqc,tsnr
879,mriqc,70.16741943359375,mriqc,tsnr
880,mriqc,79.33342742919922,mriqc,tsnr
881,mriqc,73.36188507080078,mriqc,tsnr
882,mriqc,52.01694869995117,mriqc,tsnr
883,mriqc,73.41717529296875,mriqc,tsnr
884,mriqc,79.02928161621094,mriqc,tsnr
885,mriqc,79.30870819091797,mriqc,tsnr
886,mriqc,68.97039794921875,mriqc,tsnr
887,mriqc,62.342185974121094,mriqc,tsnr
888,mriqc,68.99594116210938,mriqc,tsnr
889,mriqc,69.89910125732422,mriqc,tsnr
890,mriqc,68.8908462524414,mriqc,tsnr
891,mriqc,46.94369888305664,mriqc,tsnr
892,mriqc,69.42603302001953,mriqc,tsnr
893,mriqc,72.77861022949219,mriqc,tsnr
894,mriqc,75.17145538330078,mriqc,tsnr
895,mriqc,36.88750076293945,mriqc,tsnr
896,mriqc,52.144386291503906,mriqc,tsnr
897,mriqc,33.117706298828125,mriqc,tsnr
898,mriqc,70.3304672241211,mriqc,tsnr
899,mriqc,64.99496459960938,mriqc,tsnr
900,mriqc,37.622581481933594,mriqc,tsnr
901,mriqc,76.90961456298828,mriqc,tsnr
902,mriqc,36.62761306762695,mriqc,tsnr
903,mriqc,72.71151733398438,mriqc,tsnr
904,mriqc,60.196624755859375,mriqc,tsnr
905,mriqc,32.07442092895508,mriqc,tsnr
906,mriqc,37.72672653198242,mriqc,tsnr
907,mriqc,19.913570404052734,mriqc,tsnr
908,mriqc,68.59369659423828,mriqc,tsnr
909,mriqc,68.38385009765625,mriqc,tsnr
910,mriqc,48.9892578125,mriqc,tsnr
911,mriqc,40.72330474853515,mriqc,tsnr
912,mriqc,56.569618225097656,mriqc,tsnr
913,mriqc,48.55788803100586,mriqc,tsnr
914,mriqc,60.986114501953125,mriqc,tsnr
915,mriqc,61.65673828125,mriqc,tsnr
916,mriqc,52.01694869995117,mriqc,tsnr
917,mriqc,32.062843322753906,mriqc,tsnr
918,mriqc,41.544830322265625,mriqc,tsnr
919,mriqc,38.4088134765625,mriqc,tsnr
920,mriqc,39.12502670288086,mriqc,tsnr
921,mriqc,30.625091552734375,mriqc,tsnr
922,mriqc,34.56148910522461,mriqc,tsnr
923,mriqc,67.47394561767578,mriqc,tsnr
924,mriqc,73.55235290527344,mriqc,tsnr
925,mriqc,73.68437194824219,mriqc,tsnr
926,mriqc,62.634769439697266,mriqc,tsnr
927,mriqc,77.99113464355469,mriqc,tsnr
928,mriqc,70.97296142578125,mriqc,tsnr
929,mriqc,58.983795166015625,mriqc,tsnr
930,mriqc,60.47540283203125,mriqc,tsnr
931,mriqc,71.04512023925781,mriqc,tsnr
932,mriqc,49.37342834472656,mriqc,tsnr
933,mriqc,69.47264862060547,mriqc,tsnr
934,mriqc,60.16237258911133,mriqc,tsnr
935,mriqc,73.3386459350586,mriqc,tsnr
936,mriqc,69.7694320678711,mriqc,tsnr
937,mriqc,64.7891845703125,mriqc,tsnr
938,mriqc,49.134429931640625,mriqc,tsnr
939,mriqc,47.10311126708984,mriqc,tsnr
940,mriqc,73.50634765625,mriqc,tsnr
941,mriqc,48.03611755371094,mriqc,tsnr
942,mriqc,65.09345245361328,mriqc,tsnr
943,mriqc,44.44321060180664,mriqc,tsnr
944,mriqc,35.04948425292969,mriqc,tsnr
945,mriqc,73.54288482666016,mriqc,tsnr
946,mriqc,54.20490646362305,mriqc,tsnr
947,mriqc,69.1500015258789,mriqc,tsnr
948,mriqc,69.8529052734375,mriqc,tsnr
949,mriqc,55.645660400390625,mriqc,tsnr
950,mriqc,49.17457580566406,mriqc,tsnr
951,mriqc,53.12383270263672,mriqc,tsnr
952,mriqc,32.216915130615234,mriqc,tsnr
953,mriqc,42.9361686706543,mriqc,tsnr
954,mriqc,46.69991683959961,mriqc,tsnr
955,mriqc,58.46623992919922,mriqc,tsnr
956,mriqc,63.27861022949219,mriqc,tsnr
957,mriqc,63.42791748046875,mriqc,tsnr
958,mriqc,56.90336608886719,mriqc,tsnr
959,mriqc,62.27210235595703,mriqc,tsnr
960,mriqc,43.06903839111328,mriqc,tsnr
961,mriqc,50.09661865234375,mriqc,tsnr
962,mriqc,60.20975875854492,mriqc,tsnr
963,mriqc,68.96508026123047,mriqc,tsnr
964,mriqc,61.22769927978515,mriqc,tsnr
965,mriqc,76.89187622070312,mriqc,tsnr
966,mriqc,61.575782775878906,mriqc,tsnr
967,mriqc,42.2043571472168,mriqc,tsnr
968,mriqc,45.53978729248047,mriqc,tsnr
969,mriqc,72.5333251953125,mriqc,tsnr
970,mriqc,57.00504302978515,mriqc,tsnr
971,mriqc,59.354148864746094,mriqc,tsnr
972,mriqc,45.36233139038086,mriqc,tsnr
973,mriqc,53.16162109375,mriqc,tsnr
974,mriqc,61.248504638671875,mriqc,tsnr
975,mriqc,66.87225341796875,mriqc,tsnr
976,mriqc,55.20197677612305,mriqc,tsnr
977,mriqc,74.92057800292969,mriqc,tsnr
978,mriqc,74.83174133300781,mriqc,tsnr
979,mriqc,68.78438568115234,mriqc,tsnr
980,mriqc,70.37012481689453,mriqc,tsnr
981,mriqc,67.68366241455078,mriqc,tsnr
982,mriqc,76.69452667236328,mriqc,tsnr
983,mriqc,68.4500732421875,mriqc,tsnr
984,mriqc,79.05899810791016,mriqc,tsnr
985,mriqc,42.309288024902344,mriqc,tsnr
986,mriqc,54.22057342529297,mriqc,tsnr
987,mriqc,54.69917297363281,mriqc,tsnr
988,mriqc,60.34406280517578,mriqc,tsnr
989,mriqc,68.3042984008789,mriqc,tsnr
990,mriqc,41.4390869140625,mriqc,tsnr
991,mriqc,65.79059600830078,mriqc,tsnr
992,mriqc,51.82233810424805,mriqc,tsnr
993,mriqc,40.89977264404297,mriqc,tsnr
994,mriqc,51.516090393066406,mriqc,tsnr
995,mriqc,66.91649627685547,mriqc,tsnr
996,mriqc,61.47469711303711,mriqc,tsnr
997,mriqc,71.79790496826172,mriqc,tsnr
998,mriqc,62.78685760498047,mriqc,tsnr
999,mriqc,68.17530822753906,mriqc,tsnr
1000,mriqc,47.217533111572266,mriqc,tsnr
1001,mriqc,75.18634796142578,mriqc,tsnr
1002,mriqc,48.880653381347656,mriqc,tsnr
1003,mriqc,55.21471405029297,mriqc,tsnr
1004,mriqc,51.18120574951172,mriqc,tsnr
1005,mriqc,65.63113403320312,mriqc,tsnr
1006,mriqc,52.64502716064453,mriqc,tsnr
1007,mriqc,55.8292236328125,mriqc,tsnr
1008,mriqc,45.866973876953125,mriqc,tsnr
1009,mriqc,67.63145446777344,mriqc,tsnr
1010,mriqc,54.48517608642578,mriqc,tsnr
1011,mriqc,59.57405853271485,mriqc,tsnr
1012,mriqc,68.19766235351562,mriqc,tsnr
1013,mriqc,61.506744384765625,mriqc,tsnr
1014,mriqc,67.16558074951172,mriqc,tsnr
1015,mriqc,65.30674743652344,mriqc,tsnr
1016,mriqc,43.42607498168945,mriqc,tsnr
1017,mriqc,57.44078063964844,mriqc,tsnr
1018,mriqc,39.51756286621094,mriqc,tsnr
1019,mriqc,70.23639678955078,mriqc,tsnr
1020,mriqc,72.71674346923828,mriqc,tsnr
1021,mriqc,31.38565444946289,mriqc,tsnr
1022,mriqc,59.17817687988281,mriqc,tsnr
1023,mriqc,45.74265670776367,mriqc,tsnr
1024,mriqc,60.20289611816406,mriqc,tsnr
1025,mriqc,61.54765319824219,mriqc,tsnr
1026,mriqc,56.486968994140625,mriqc,tsnr
1027,mriqc,57.770477294921875,mriqc,tsnr
1028,mriqc,57.59522247314453,mriqc,tsnr
1029,mriqc,56.88092041015625,mriqc,tsnr
1030,mriqc,58.12640380859375,mriqc,tsnr
1031,mriqc,26.55389976501465,mriqc,tsnr
1032,mriqc,31.873628616333008,mriqc,tsnr
1033,mriqc,31.1539363861084,mriqc,tsnr
1034,mriqc,53.01719665527344,mriqc,tsnr
1035,mriqc,54.93262481689453,mriqc,tsnr
1036,mriqc,52.12681579589844,mriqc,tsnr
1037,mriqc,57.5565185546875,mriqc,tsnr
1038,mriqc,55.063209533691406,mriqc,tsnr
1039,mriqc,65.11994934082031,mriqc,tsnr
1040,mriqc,47.60416412353515,mriqc,tsnr
1041,mriqc,47.304168701171875,mriqc,tsnr
1042,mriqc,38.81459426879883,mriqc,tsnr
1043,mriqc,52.83032989501953,mriqc,tsnr
1044,mriqc,40.96712493896485,mriqc,tsnr
1045,mriqc,54.14266204833984,mriqc,tsnr
1046,mriqc,58.07928085327149,mriqc,tsnr
1047,mriqc,56.85406494140625,mriqc,tsnr
1048,mriqc,55.78248596191406,mriqc,tsnr
1049,mriqc,43.970985412597656,mriqc,tsnr
1050,mriqc,46.42618560791016,mriqc,tsnr
1051,mriqc,34.615211486816406,mriqc,tsnr
1052,mriqc,38.009864807128906,mriqc,tsnr
1053,mriqc,59.59010314941406,mriqc,tsnr
1054,mriqc,66.4439468383789,mriqc,tsnr
1055,mriqc,62.48139190673828,mriqc,tsnr
1056,mriqc,60.0684700012207,mriqc,tsnr
1057,mriqc,57.319725036621094,mriqc,tsnr
1058,mriqc,64.25436401367188,mriqc,tsnr
1059,mriqc,63.99715042114258,mriqc,tsnr
1060,mriqc,48.83109664916992,mriqc,tsnr
1061,mriqc,58.10786437988281,mriqc,tsnr
1062,mriqc,61.70265579223633,mriqc,tsnr
1063,mriqc,62.14803314208984,mriqc,tsnr
1064,mriqc,59.74176406860352,mriqc,tsnr
1065,mriqc,60.55519485473633,mriqc,tsnr
1066,mriqc,59.92053985595703,mriqc,tsnr
1067,mriqc,59.06101989746094,mriqc,tsnr
1068,mriqc,65.05416870117188,mriqc,tsnr
1069,mriqc,40.404727935791016,mriqc,tsnr
1070,mriqc,50.60028839111328,mriqc,tsnr
1071,mriqc,64.3118896484375,mriqc,tsnr
1072,mriqc,69.74650573730469,mriqc,tsnr
1073,mriqc,60.29239654541016,mriqc,tsnr
1074,mriqc,75.34178924560547,mriqc,tsnr
1075,mriqc,73.35340881347656,mriqc,tsnr
1076,mriqc,54.26307678222656,mriqc,tsnr
1077,mriqc,39.98380279541016,mriqc,tsnr
1078,mriqc,63.33384323120117,mriqc,tsnr
1079,mriqc,70.6362533569336,mriqc,tsnr
1080,mriqc,76.38553619384766,mriqc,tsnr
1081,mriqc,72.05343627929688,mriqc,tsnr
1082,mriqc,76.87836456298828,mriqc,tsnr
1083,mriqc,64.0989761352539,mriqc,tsnr
1084,mriqc,46.96126174926758,mriqc,tsnr
1085,mriqc,66.29839324951172,mriqc,tsnr
1086,mriqc,51.03875732421875,mriqc,tsnr
1087,mriqc,75.42398834228516,mriqc,tsnr
1088,mriqc,57.44160842895508,mriqc,tsnr
1089,mriqc,63.89867401123047,mriqc,tsnr
1090,mriqc,41.74486541748047,mriqc,tsnr
1091,mriqc,65.36447143554688,mriqc,tsnr
1092,mriqc,68.42660522460938,mriqc,tsnr
1093,mriqc,60.35651779174805,mriqc,tsnr
1094,mriqc,72.06322479248047,mriqc,tsnr
1095,mriqc,61.87183380126953,mriqc,tsnr
1096,mriqc,74.9153060913086,mriqc,tsnr
1097,mriqc,56.43952560424805,mriqc,tsnr
1098,mriqc,73.06068420410156,mriqc,tsnr
1099,mriqc,58.25007247924805,mriqc,tsnr
1100,mriqc,41.342132568359375,mriqc,tsnr
