,compare,fber,task,data type
27597,mriqc,653.9204711914062,mriqc,fber
27598,mriqc,478.64605712890625,mriqc,fber
27599,mriqc,492.8860168457031,mriqc,fber
27600,mriqc,366.5343627929687,mriqc,fber
27601,mriqc,386.6840515136719,mriqc,fber
27602,mriqc,980.8076171875,mriqc,fber
27603,mriqc,1417.5787353515625,mriqc,fber
27604,mriqc,382.4972839355469,mriqc,fber
27605,mriqc,1001.9152221679688,mriqc,fber
27606,mriqc,380.1018981933594,mriqc,fber
27607,mriqc,998.977294921875,mriqc,fber
27608,mriqc,461.249267578125,mriqc,fber
27609,mriqc,458.5211486816406,mriqc,fber
27610,mriqc,664.140380859375,mriqc,fber
27611,mriqc,1010.0401611328124,mriqc,fber
27612,mriqc,438.2100524902344,mriqc,fber
27613,mriqc,446.3985595703125,mriqc,fber
27614,mriqc,429.8296813964844,mriqc,fber
27615,mriqc,427.7546081542969,mriqc,fber
27616,mriqc,420.7119445800781,mriqc,fber
27617,mriqc,433.1238098144531,mriqc,fber
27618,mriqc,563.4996337890625,mriqc,fber
27619,mriqc,706.8080444335938,mriqc,fber
27620,mriqc,901.5374755859376,mriqc,fber
27621,mriqc,964.6423950195312,mriqc,fber
27622,mriqc,870.7049560546875,mriqc,fber
27623,mriqc,880.9049682617188,mriqc,fber
27624,mriqc,785.0051879882812,mriqc,fber
27625,mriqc,858.9786376953125,mriqc,fber
27626,mriqc,743.3282470703125,mriqc,fber
27627,mriqc,576.9736328125,mriqc,fber
27628,mriqc,1079.1419677734375,mriqc,fber
27629,mriqc,881.8552856445312,mriqc,fber
27630,mriqc,1036.7972412109375,mriqc,fber
27631,mriqc,703.9342651367188,mriqc,fber
27632,mriqc,841.0252075195312,mriqc,fber
27633,mriqc,1234.9073486328125,mriqc,fber
27634,mriqc,900.2786865234375,mriqc,fber
27635,mriqc,766.0330200195312,mriqc,fber
27636,mriqc,1089.629638671875,mriqc,fber
27637,mriqc,633.5733642578125,mriqc,fber
27638,mriqc,483.3806457519531,mriqc,fber
27639,mriqc,722.7149047851562,mriqc,fber
27640,mriqc,938.5989990234376,mriqc,fber
27641,mriqc,736.08740234375,mriqc,fber
27642,mriqc,667.33837890625,mriqc,fber
27643,mriqc,827.1881103515625,mriqc,fber
27644,mriqc,938.67529296875,mriqc,fber
27645,mriqc,665.8406372070312,mriqc,fber
27646,mriqc,988.8065795898438,mriqc,fber
27647,mriqc,844.0499267578125,mriqc,fber
27648,mriqc,648.7338256835938,mriqc,fber
27649,mriqc,780.4082641601562,mriqc,fber
27650,mriqc,486.1310424804687,mriqc,fber
27651,mriqc,789.8441162109375,mriqc,fber
27652,mriqc,742.0256958007812,mriqc,fber
27653,mriqc,989.1459350585938,mriqc,fber
27654,mriqc,792.0929565429688,mriqc,fber
27655,mriqc,693.96630859375,mriqc,fber
27656,mriqc,883.5134887695312,mriqc,fber
27657,mriqc,797.9406127929688,mriqc,fber
27658,mriqc,1102.7503662109375,mriqc,fber
27659,mriqc,751.9656982421875,mriqc,fber
27660,mriqc,810.9348754882812,mriqc,fber
27661,mriqc,764.6898803710938,mriqc,fber
27662,mriqc,590.7236938476562,mriqc,fber
27663,mriqc,787.8265380859375,mriqc,fber
27664,mriqc,943.0621948242188,mriqc,fber
27665,mriqc,905.4898681640624,mriqc,fber
27666,mriqc,909.9945678710938,mriqc,fber
27667,mriqc,709.0679321289062,mriqc,fber
27668,mriqc,701.1978149414062,mriqc,fber
27669,mriqc,1207.9110107421875,mriqc,fber
27670,mriqc,810.9574584960938,mriqc,fber
27671,mriqc,825.0513916015625,mriqc,fber
27672,mriqc,629.0577392578125,mriqc,fber
27673,mriqc,838.9034423828125,mriqc,fber
27674,mriqc,788.43310546875,mriqc,fber
27675,mriqc,723.2132568359375,mriqc,fber
27676,mriqc,832.93310546875,mriqc,fber
27677,mriqc,882.7442016601562,mriqc,fber
27678,mriqc,654.7500610351562,mriqc,fber
27679,mriqc,975.356201171875,mriqc,fber
27680,mriqc,836.1541748046875,mriqc,fber
27681,mriqc,742.2905883789062,mriqc,fber
27682,mriqc,739.9197998046875,mriqc,fber
27683,mriqc,978.1277465820312,mriqc,fber
27684,mriqc,792.555419921875,mriqc,fber
27685,mriqc,792.8790893554688,mriqc,fber
27686,mriqc,651.963134765625,mriqc,fber
27687,mriqc,915.5108032226562,mriqc,fber
27688,mriqc,626.986328125,mriqc,fber
27689,mriqc,878.4013061523438,mriqc,fber
27690,mriqc,837.6292114257812,mriqc,fber
27691,mriqc,874.0672607421875,mriqc,fber
27692,mriqc,755.8336181640625,mriqc,fber
27693,mriqc,801.2139892578125,mriqc,fber
27694,mriqc,570.45458984375,mriqc,fber
27695,mriqc,485.58740234375,mriqc,fber
27696,mriqc,799.478515625,mriqc,fber
27697,mriqc,836.659912109375,mriqc,fber
27698,mriqc,514.1929321289062,mriqc,fber
27699,mriqc,485.67828369140625,mriqc,fber
27700,mriqc,791.615478515625,mriqc,fber
27701,mriqc,714.5336303710938,mriqc,fber
27702,mriqc,870.6791381835938,mriqc,fber
27703,mriqc,527.1555786132812,mriqc,fber
27704,mriqc,774.9273681640625,mriqc,fber
27705,mriqc,504.4216613769531,mriqc,fber
27706,mriqc,617.6806640625,mriqc,fber
27707,mriqc,559.6207275390625,mriqc,fber
27708,mriqc,880.3306884765625,mriqc,fber
27709,mriqc,936.3505859375,mriqc,fber
27710,mriqc,1014.887939453125,mriqc,fber
27711,mriqc,836.34814453125,mriqc,fber
27712,mriqc,751.4060668945312,mriqc,fber
27713,mriqc,1257.5762939453125,mriqc,fber
27714,mriqc,1413.635986328125,mriqc,fber
27715,mriqc,2096.583984375,mriqc,fber
27716,mriqc,2185.2080078125,mriqc,fber
27717,mriqc,1878.6656494140625,mriqc,fber
27718,mriqc,1230.4742431640625,mriqc,fber
27719,mriqc,1514.6553955078125,mriqc,fber
27720,mriqc,1777.8603515625,mriqc,fber
27721,mriqc,1608.439453125,mriqc,fber
27722,mriqc,1393.06201171875,mriqc,fber
27723,mriqc,777.55419921875,mriqc,fber
27724,mriqc,1760.615966796875,mriqc,fber
27725,mriqc,1706.132080078125,mriqc,fber
27726,mriqc,1466.5120849609375,mriqc,fber
27727,mriqc,1967.413330078125,mriqc,fber
27728,mriqc,1555.6478271484375,mriqc,fber
27729,mriqc,1932.477783203125,mriqc,fber
27730,mriqc,1632.4979248046875,mriqc,fber
27731,mriqc,1854.564453125,mriqc,fber
27732,mriqc,1763.3851318359375,mriqc,fber
27733,mriqc,1967.4375,mriqc,fber
27734,mriqc,1711.3099365234375,mriqc,fber
27735,mriqc,1237.7059326171875,mriqc,fber
27736,mriqc,519.9466552734375,mriqc,fber
27737,mriqc,2225.042724609375,mriqc,fber
27738,mriqc,1557.472900390625,mriqc,fber
27739,mriqc,1986.668212890625,mriqc,fber
27740,mriqc,1577.1456298828125,mriqc,fber
27741,mriqc,1981.85888671875,mriqc,fber
27742,mriqc,1869.9576416015625,mriqc,fber
27743,mriqc,1889.6937255859375,mriqc,fber
27744,mriqc,1905.386474609375,mriqc,fber
27745,mriqc,1575.7762451171875,mriqc,fber
27746,mriqc,1524.8482666015625,mriqc,fber
27747,mriqc,1709.0323486328125,mriqc,fber
27748,mriqc,1657.584228515625,mriqc,fber
27749,mriqc,1936.54150390625,mriqc,fber
27750,mriqc,1150.1080322265625,mriqc,fber
27751,mriqc,2072.603271484375,mriqc,fber
27752,mriqc,1641.421142578125,mriqc,fber
27753,mriqc,1696.30224609375,mriqc,fber
27754,mriqc,1367.947021484375,mriqc,fber
27755,mriqc,1646.9849853515625,mriqc,fber
27756,mriqc,1475.677490234375,mriqc,fber
27757,mriqc,1824.1627197265625,mriqc,fber
27758,mriqc,1822.76318359375,mriqc,fber
27759,mriqc,1021.0220947265624,mriqc,fber
27760,mriqc,749.3703002929688,mriqc,fber
27761,mriqc,1775.983154296875,mriqc,fber
27762,mriqc,1061.28466796875,mriqc,fber
27763,mriqc,2164.87353515625,mriqc,fber
27764,mriqc,596.1646118164062,mriqc,fber
27765,mriqc,1990.74462890625,mriqc,fber
27766,mriqc,1542.451171875,mriqc,fber
27767,mriqc,389.34332275390625,mriqc,fber
27768,mriqc,490.990966796875,mriqc,fber
27769,mriqc,1935.4332275390625,mriqc,fber
27770,mriqc,1287.38818359375,mriqc,fber
27771,mriqc,1159.6048583984375,mriqc,fber
27772,mriqc,968.599365234375,mriqc,fber
27773,mriqc,1615.118408203125,mriqc,fber
27774,mriqc,1347.4185791015625,mriqc,fber
27775,mriqc,1326.8302001953125,mriqc,fber
27776,mriqc,1497.0811767578125,mriqc,fber
27777,mriqc,1916.9541015625,mriqc,fber
27778,mriqc,1113.2904052734375,mriqc,fber
27779,mriqc,1132.13720703125,mriqc,fber
27780,mriqc,1189.8695068359375,mriqc,fber
27781,mriqc,901.1112060546876,mriqc,fber
27782,mriqc,1614.4776611328125,mriqc,fber
27783,mriqc,2101.343994140625,mriqc,fber
27784,mriqc,1485.784423828125,mriqc,fber
27785,mriqc,2189.61181640625,mriqc,fber
27786,mriqc,1478.357666015625,mriqc,fber
27787,mriqc,1917.2061767578125,mriqc,fber
27788,mriqc,1231.6656494140625,mriqc,fber
27789,mriqc,1590.81689453125,mriqc,fber
27790,mriqc,1287.4210205078125,mriqc,fber
27791,mriqc,1396.924072265625,mriqc,fber
27792,mriqc,1822.834716796875,mriqc,fber
27793,mriqc,1958.8662109375,mriqc,fber
27794,mriqc,1361.4273681640625,mriqc,fber
27795,mriqc,737.9452514648438,mriqc,fber
27796,mriqc,1634.9149169921875,mriqc,fber
27797,mriqc,1658.0867919921875,mriqc,fber
27798,mriqc,2111.54931640625,mriqc,fber
27799,mriqc,1999.2484130859375,mriqc,fber
27800,mriqc,1204.146240234375,mriqc,fber
27801,mriqc,1599.6993408203125,mriqc,fber
27802,mriqc,1251.5443115234375,mriqc,fber
27803,mriqc,1586.496337890625,mriqc,fber
27804,mriqc,1454.148193359375,mriqc,fber
27805,mriqc,1273.0565185546875,mriqc,fber
27806,mriqc,836.5598754882812,mriqc,fber
27807,mriqc,1511.0513916015625,mriqc,fber
27808,mriqc,764.575927734375,mriqc,fber
27809,mriqc,1436.82421875,mriqc,fber
27810,mriqc,1087.8038330078125,mriqc,fber
27811,mriqc,1842.3349609375,mriqc,fber
27812,mriqc,1333.779541015625,mriqc,fber
27813,mriqc,1838.9552001953125,mriqc,fber
27814,mriqc,1937.843505859375,mriqc,fber
27815,mriqc,1886.9322509765625,mriqc,fber
27816,mriqc,1844.239013671875,mriqc,fber
27817,mriqc,1728.2655029296875,mriqc,fber
27818,mriqc,1551.5252685546875,mriqc,fber
27819,mriqc,1932.3170166015625,mriqc,fber
27820,mriqc,1764.7646484375,mriqc,fber
27821,mriqc,1562.444580078125,mriqc,fber
27822,mriqc,1100.0224609375,mriqc,fber
27823,mriqc,1877.763916015625,mriqc,fber
27824,mriqc,1418.0750732421875,mriqc,fber
27825,mriqc,599.4077758789062,mriqc,fber
27826,mriqc,1076.842529296875,mriqc,fber
27827,mriqc,1538.6966552734375,mriqc,fber
27828,mriqc,539.7060546875,mriqc,fber
27829,mriqc,1233.2703857421875,mriqc,fber
27830,mriqc,2068.655517578125,mriqc,fber
27831,mriqc,1465.79248046875,mriqc,fber
27832,mriqc,1841.3592529296875,mriqc,fber
27833,mriqc,1529.19921875,mriqc,fber
27834,mriqc,1948.6851806640625,mriqc,fber
27835,mriqc,1623.497802734375,mriqc,fber
27836,mriqc,1819.6982421875,mriqc,fber
27837,mriqc,1831.9171142578125,mriqc,fber
27838,mriqc,1941.9254150390625,mriqc,fber
27839,mriqc,577.4004516601562,mriqc,fber
27840,mriqc,1845.73681640625,mriqc,fber
27841,mriqc,1613.021240234375,mriqc,fber
27842,mriqc,1142.9686279296875,mriqc,fber
27843,mriqc,1935.222900390625,mriqc,fber
27844,mriqc,1236.675537109375,mriqc,fber
27845,mriqc,2275.139404296875,mriqc,fber
27846,mriqc,1748.6793212890625,mriqc,fber
27847,mriqc,1765.6739501953125,mriqc,fber
27848,mriqc,2075.75048828125,mriqc,fber
27849,mriqc,1273.2247314453125,mriqc,fber
27850,mriqc,1966.1888427734375,mriqc,fber
27851,mriqc,1979.5838623046875,mriqc,fber
27852,mriqc,1852.9268798828125,mriqc,fber
27853,mriqc,1567.86962890625,mriqc,fber
27854,mriqc,1941.94091796875,mriqc,fber
27855,mriqc,1919.498046875,mriqc,fber
27856,mriqc,1214.543212890625,mriqc,fber
27857,mriqc,1870.8709716796875,mriqc,fber
27858,mriqc,1658.6787109375,mriqc,fber
27859,mriqc,2183.39111328125,mriqc,fber
27860,mriqc,1134.755126953125,mriqc,fber
27861,mriqc,1385.47900390625,mriqc,fber
27862,mriqc,1521.81396484375,mriqc,fber
27863,mriqc,2057.509033203125,mriqc,fber
27864,mriqc,1666.8642578125,mriqc,fber
27865,mriqc,1232.4896240234375,mriqc,fber
27866,mriqc,1701.109130859375,mriqc,fber
27867,mriqc,990.7444458007812,mriqc,fber
27868,mriqc,1456.3494873046875,mriqc,fber
27869,mriqc,1735.7596435546875,mriqc,fber
27870,mriqc,1572.7161865234375,mriqc,fber
27871,mriqc,1916.676025390625,mriqc,fber
27872,mriqc,1294.5361328125,mriqc,fber
27873,mriqc,1880.979248046875,mriqc,fber
27874,mriqc,1131.7769775390625,mriqc,fber
27875,mriqc,765.1962890625,mriqc,fber
27876,mriqc,412.3157348632813,mriqc,fber
27877,mriqc,1839.9425048828125,mriqc,fber
27878,mriqc,599.1141357421875,mriqc,fber
27879,mriqc,1876.1260986328125,mriqc,fber
27880,mriqc,1142.904296875,mriqc,fber
27881,mriqc,2163.80615234375,mriqc,fber
27882,mriqc,972.586669921875,mriqc,fber
27883,mriqc,528.9081420898438,mriqc,fber
27884,mriqc,1586.7177734375,mriqc,fber
27885,mriqc,1701.8868408203125,mriqc,fber
27886,mriqc,1441.729736328125,mriqc,fber
27887,mriqc,812.3047485351562,mriqc,fber
27888,mriqc,1604.0947265625,mriqc,fber
27889,mriqc,1323.151123046875,mriqc,fber
27890,mriqc,1710.576171875,mriqc,fber
27891,mriqc,1581.82373046875,mriqc,fber
27892,mriqc,2072.2958984375,mriqc,fber
27893,mriqc,1584.325439453125,mriqc,fber
27894,mriqc,1915.0047607421875,mriqc,fber
27895,mriqc,2063.932373046875,mriqc,fber
27896,mriqc,1373.27880859375,mriqc,fber
27897,mriqc,1493.22216796875,mriqc,fber
27898,mriqc,1618.8856201171875,mriqc,fber
27899,mriqc,1126.194580078125,mriqc,fber
27900,mriqc,1290.940185546875,mriqc,fber
27901,mriqc,1418.3592529296875,mriqc,fber
27902,mriqc,893.7030639648438,mriqc,fber
27903,mriqc,1592.703369140625,mriqc,fber
27904,mriqc,1978.0908203125,mriqc,fber
27905,mriqc,730.5742797851562,mriqc,fber
27906,mriqc,1534.5966796875,mriqc,fber
27907,mriqc,1475.9757080078125,mriqc,fber
27908,mriqc,1397.283935546875,mriqc,fber
27909,mriqc,1595.5443115234375,mriqc,fber
27910,mriqc,1406.548828125,mriqc,fber
27911,mriqc,1340.256591796875,mriqc,fber
27912,mriqc,2009.23486328125,mriqc,fber
27913,mriqc,1249.5850830078125,mriqc,fber
27914,mriqc,1478.50146484375,mriqc,fber
27915,mriqc,1644.072021484375,mriqc,fber
27916,mriqc,1198.777587890625,mriqc,fber
27917,mriqc,1328.86865234375,mriqc,fber
27918,mriqc,1828.86669921875,mriqc,fber
27919,mriqc,2066.944580078125,mriqc,fber
27920,mriqc,716.958740234375,mriqc,fber
27921,mriqc,1630.9893798828125,mriqc,fber
27922,mriqc,1007.5445556640624,mriqc,fber
27923,mriqc,1401.9205322265625,mriqc,fber
27924,mriqc,870.212158203125,mriqc,fber
27925,mriqc,1613.3853759765625,mriqc,fber
27926,mriqc,1495.8717041015625,mriqc,fber
27927,mriqc,1182.1124267578125,mriqc,fber
27928,mriqc,1887.15625,mriqc,fber
27929,mriqc,2013.44873046875,mriqc,fber
27930,mriqc,1379.5789794921875,mriqc,fber
27931,mriqc,1273.932861328125,mriqc,fber
27932,mriqc,1456.0615234375,mriqc,fber
27933,mriqc,1432.0450439453125,mriqc,fber
27934,mriqc,1931.755126953125,mriqc,fber
27935,mriqc,1700.0909423828125,mriqc,fber
27936,mriqc,2087.808837890625,mriqc,fber
27937,mriqc,803.851318359375,mriqc,fber
27938,mriqc,1815.1778564453125,mriqc,fber
27939,mriqc,1548.3929443359375,mriqc,fber
27940,mriqc,1919.9945068359375,mriqc,fber
27941,mriqc,1675.41748046875,mriqc,fber
27942,mriqc,1937.0877685546875,mriqc,fber
27943,mriqc,1825.0672607421875,mriqc,fber
27944,mriqc,1231.8192138671875,mriqc,fber
27945,mriqc,2238.671142578125,mriqc,fber
27946,mriqc,1495.187255859375,mriqc,fber
27947,mriqc,1881.3863525390625,mriqc,fber
27948,mriqc,1676.1448974609375,mriqc,fber
27949,mriqc,1259.59814453125,mriqc,fber
27950,mriqc,1661.994384765625,mriqc,fber
27951,mriqc,1803.007568359375,mriqc,fber
27952,mriqc,1780.82373046875,mriqc,fber
27953,mriqc,1601.7127685546875,mriqc,fber
27954,mriqc,1928.97021484375,mriqc,fber
27955,mriqc,1701.0291748046875,mriqc,fber
27956,mriqc,1823.073974609375,mriqc,fber
27957,mriqc,69.54820251464844,mriqc,fber
27958,mriqc,1461.386474609375,mriqc,fber
27959,mriqc,1617.07763671875,mriqc,fber
27960,mriqc,2107.786376953125,mriqc,fber
27961,mriqc,1304.1485595703125,mriqc,fber
27962,mriqc,1595.8494873046875,mriqc,fber
27963,mriqc,1718.024169921875,mriqc,fber
27964,mriqc,1029.826416015625,mriqc,fber
27965,mriqc,1771.015380859375,mriqc,fber
27966,mriqc,1814.560546875,mriqc,fber
27967,mriqc,1426.242431640625,mriqc,fber
27968,mriqc,1797.817626953125,mriqc,fber
27969,mriqc,1337.4278564453125,mriqc,fber
27970,mriqc,1578.5093994140625,mriqc,fber
27971,mriqc,753.0181884765625,mriqc,fber
27972,mriqc,1591.4232177734375,mriqc,fber
27973,mriqc,331.4372863769531,mriqc,fber
27974,mriqc,535.0327758789062,mriqc,fber
27975,mriqc,852.4237060546875,mriqc,fber
27976,mriqc,1782.9989013671875,mriqc,fber
27977,mriqc,1418.913330078125,mriqc,fber
27978,mriqc,1579.921142578125,mriqc,fber
27979,mriqc,597.946044921875,mriqc,fber
27980,mriqc,918.4774169921876,mriqc,fber
27981,mriqc,1936.4852294921875,mriqc,fber
27982,mriqc,549.7409057617188,mriqc,fber
27983,mriqc,1850.97802734375,mriqc,fber
27984,mriqc,2222.698486328125,mriqc,fber
27985,mriqc,1678.8697509765625,mriqc,fber
27986,mriqc,1583.9857177734375,mriqc,fber
27987,mriqc,1576.994873046875,mriqc,fber
27988,mriqc,1316.7852783203125,mriqc,fber
27989,mriqc,2176.123779296875,mriqc,fber
27990,mriqc,521.1900634765625,mriqc,fber
27991,mriqc,1703.431640625,mriqc,fber
27992,mriqc,868.3348999023438,mriqc,fber
27993,mriqc,1555.926513671875,mriqc,fber
27994,mriqc,879.197509765625,mriqc,fber
27995,mriqc,1712.082763671875,mriqc,fber
27996,mriqc,2025.9091796875,mriqc,fber
27997,mriqc,1208.24365234375,mriqc,fber
27998,mriqc,1112.27001953125,mriqc,fber
27999,mriqc,2301.80810546875,mriqc,fber
28000,mriqc,1931.7022705078125,mriqc,fber
28001,mriqc,1776.205078125,mriqc,fber
28002,mriqc,1813.1473388671875,mriqc,fber
28003,mriqc,1489.4703369140625,mriqc,fber
28004,mriqc,1586.25439453125,mriqc,fber
28005,mriqc,2082.143798828125,mriqc,fber
28006,mriqc,1511.7860107421875,mriqc,fber
28007,mriqc,1680.12890625,mriqc,fber
28008,mriqc,1636.0509033203125,mriqc,fber
28009,mriqc,1769.676025390625,mriqc,fber
28010,mriqc,1053.9876708984375,mriqc,fber
28011,mriqc,1371.9617919921875,mriqc,fber
28012,mriqc,1845.8797607421875,mriqc,fber
28013,mriqc,1546.483154296875,mriqc,fber
28014,mriqc,1212.2232666015625,mriqc,fber
28015,mriqc,399.7726745605469,mriqc,fber
28016,mriqc,2010.7181396484375,mriqc,fber
28017,mriqc,1991.63330078125,mriqc,fber
28018,mriqc,1495.1585693359375,mriqc,fber
28019,mriqc,751.066650390625,mriqc,fber
28020,mriqc,428.69091796875,mriqc,fber
28021,mriqc,1834.0274658203125,mriqc,fber
28022,mriqc,1911.4312744140625,mriqc,fber
28023,mriqc,1459.2125244140625,mriqc,fber
28024,mriqc,1493.9481201171875,mriqc,fber
28025,mriqc,1225.6219482421875,mriqc,fber
28026,mriqc,1178.788330078125,mriqc,fber
28027,mriqc,2242.544189453125,mriqc,fber
28028,mriqc,1750.1075439453125,mriqc,fber
28029,mriqc,1677.1888427734375,mriqc,fber
28030,mriqc,1887.808837890625,mriqc,fber
28031,mriqc,1948.1827392578125,mriqc,fber
28032,mriqc,1568.6910400390625,mriqc,fber
28033,mriqc,1748.4879150390625,mriqc,fber
28034,mriqc,1989.37841796875,mriqc,fber
28035,mriqc,1407.0906982421875,mriqc,fber
28036,mriqc,1300.1104736328125,mriqc,fber
28037,mriqc,1895.830078125,mriqc,fber
28038,mriqc,1971.550537109375,mriqc,fber
28039,mriqc,1766.660888671875,mriqc,fber
28040,mriqc,2054.524658203125,mriqc,fber
28041,mriqc,1696.889892578125,mriqc,fber
28042,mriqc,1888.789794921875,mriqc,fber
28043,mriqc,1187.9224853515625,mriqc,fber
28044,mriqc,1449.711181640625,mriqc,fber
28045,mriqc,1108.5770263671875,mriqc,fber
28046,mriqc,1717.8736572265625,mriqc,fber
28047,mriqc,1762.475830078125,mriqc,fber
28048,mriqc,1532.353515625,mriqc,fber
28049,mriqc,1084.4818115234375,mriqc,fber
28050,mriqc,762.8208618164062,mriqc,fber
28051,mriqc,1169.0579833984375,mriqc,fber
28052,mriqc,1955.5020751953125,mriqc,fber
28053,mriqc,1423.71337890625,mriqc,fber
28054,mriqc,1577.087158203125,mriqc,fber
28055,mriqc,590.7969360351562,mriqc,fber
28056,mriqc,1236.9893798828125,mriqc,fber
28057,mriqc,397.0660400390625,mriqc,fber
28058,mriqc,1721.340576171875,mriqc,fber
28059,mriqc,1414.236083984375,mriqc,fber
28060,mriqc,2147.580322265625,mriqc,fber
28061,mriqc,1658.45654296875,mriqc,fber
28062,mriqc,1913.8997802734375,mriqc,fber
28063,mriqc,1576.9857177734375,mriqc,fber
28064,mriqc,1311.2757568359375,mriqc,fber
28065,mriqc,960.6395263671876,mriqc,fber
28066,mriqc,1599.3863525390625,mriqc,fber
28067,mriqc,1945.0966796875,mriqc,fber
28068,mriqc,1333.094482421875,mriqc,fber
28069,mriqc,510.9310607910156,mriqc,fber
28070,mriqc,1503.754638671875,mriqc,fber
28071,mriqc,1562.9144287109375,mriqc,fber
28072,mriqc,1567.8568115234375,mriqc,fber
28073,mriqc,914.3242797851562,mriqc,fber
28074,mriqc,1801.9793701171875,mriqc,fber
28075,mriqc,2099.417724609375,mriqc,fber
28076,mriqc,1993.1031494140625,mriqc,fber
28077,mriqc,1363.150634765625,mriqc,fber
28078,mriqc,1449.037353515625,mriqc,fber
28079,mriqc,1833.876708984375,mriqc,fber
28080,mriqc,1636.25341796875,mriqc,fber
28081,mriqc,2145.19140625,mriqc,fber
28082,mriqc,2331.361083984375,mriqc,fber
28083,mriqc,785.5624389648438,mriqc,fber
28084,mriqc,1119.8568115234375,mriqc,fber
28085,mriqc,491.6803283691406,mriqc,fber
28086,mriqc,1457.603271484375,mriqc,fber
28087,mriqc,1068.5802001953125,mriqc,fber
28088,mriqc,1414.81982421875,mriqc,fber
28089,mriqc,1305.9229736328125,mriqc,fber
28090,mriqc,1292.02197265625,mriqc,fber
28091,mriqc,1642.9188232421875,mriqc,fber
28092,mriqc,2012.6083984375,mriqc,fber
28093,mriqc,1031.762939453125,mriqc,fber
28094,mriqc,1811.3900146484375,mriqc,fber
28095,mriqc,1628.197509765625,mriqc,fber
28096,mriqc,1643.041748046875,mriqc,fber
28097,mriqc,827.902587890625,mriqc,fber
28098,mriqc,1857.218505859375,mriqc,fber
28099,mriqc,1957.406005859375,mriqc,fber
28100,mriqc,2058.87744140625,mriqc,fber
28101,mriqc,1296.9658203125,mriqc,fber
28102,mriqc,2189.982177734375,mriqc,fber
28103,mriqc,715.71923828125,mriqc,fber
28104,mriqc,1217.31005859375,mriqc,fber
28105,mriqc,1922.4200439453125,mriqc,fber
28106,mriqc,1455.4764404296875,mriqc,fber
28107,mriqc,2302.73583984375,mriqc,fber
28108,mriqc,1748.4788818359375,mriqc,fber
28109,mriqc,1874.8016357421875,mriqc,fber
28110,mriqc,1951.3306884765625,mriqc,fber
28111,mriqc,1440.195068359375,mriqc,fber
28112,mriqc,1622.8106689453125,mriqc,fber
28113,mriqc,1096.1146240234375,mriqc,fber
28114,mriqc,1568.4012451171875,mriqc,fber
28115,mriqc,1308.449951171875,mriqc,fber
28116,mriqc,1601.4676513671875,mriqc,fber
28117,mriqc,1299.3704833984375,mriqc,fber
28118,mriqc,1991.3905029296875,mriqc,fber
28119,mriqc,1997.0108642578125,mriqc,fber
28120,mriqc,1607.340087890625,mriqc,fber
28121,mriqc,2073.25,mriqc,fber
28122,mriqc,1882.6622314453125,mriqc,fber
