,compare,gsr_y,task,data type
518,mriqc,0.0303378663957119,mriqc,gsr_y
519,mriqc,0.0256651267409324,mriqc,gsr_y
520,mriqc,0.0376224517822265,mriqc,gsr_y
521,mriqc,0.0505326054990291,mriqc,gsr_y
522,mriqc,0.0168704539537429,mriqc,gsr_y
523,mriqc,0.0438502579927444,mriqc,gsr_y
524,mriqc,0.0298966132104396,mriqc,gsr_y
525,mriqc,0.0298046227544546,mriqc,gsr_y
526,mriqc,0.0154538853093981,mriqc,gsr_y
527,mriqc,0.015633737668395,mriqc,gsr_y
528,mriqc,0.0177062097936868,mriqc,gsr_y
529,mriqc,0.0340874567627906,mriqc,gsr_y
530,mriqc,0.0170582216233015,mriqc,gsr_y
531,mriqc,0.0503060296177864,mriqc,gsr_y
532,mriqc,0.049463402479887,mriqc,gsr_y
533,mriqc,0.0170935411006212,mriqc,gsr_y
534,mriqc,0.0335238389670848,mriqc,gsr_y
535,mriqc,0.043881319463253,mriqc,gsr_y
536,mriqc,0.0174576938152313,mriqc,gsr_y
537,mriqc,0.0440983697772026,mriqc,gsr_y
538,mriqc,0.0188558176159858,mriqc,gsr_y
539,mriqc,0.0300954412668943,mriqc,gsr_y
540,mriqc,0.0287198480218648,mriqc,gsr_y
541,mriqc,0.0128410616889595,mriqc,gsr_y
542,mriqc,0.0268553793430328,mriqc,gsr_y
543,mriqc,0.0191024560481309,mriqc,gsr_y
544,mriqc,0.013036910444498,mriqc,gsr_y
545,mriqc,0.0141813112422823,mriqc,gsr_y
546,mriqc,0.0184649992734193,mriqc,gsr_y
547,mriqc,0.0179460756480693,mriqc,gsr_y
548,mriqc,0.0183437671512365,mriqc,gsr_y
549,mriqc,0.0175702311098575,mriqc,gsr_y
550,mriqc,0.018405957147479,mriqc,gsr_y
551,mriqc,0.0192965250462293,mriqc,gsr_y
552,mriqc,0.0206453185528516,mriqc,gsr_y
553,mriqc,0.0351961813867092,mriqc,gsr_y
554,mriqc,0.0189082119613885,mriqc,gsr_y
555,mriqc,0.0206154994666576,mriqc,gsr_y
556,mriqc,0.0347037725150585,mriqc,gsr_y
557,mriqc,0.0186955370008945,mriqc,gsr_y
558,mriqc,0.0169488992542028,mriqc,gsr_y
559,mriqc,0.0204575676470994,mriqc,gsr_y
560,mriqc,0.0175543837249279,mriqc,gsr_y
561,mriqc,0.0366128906607627,mriqc,gsr_y
562,mriqc,0.0179033335298299,mriqc,gsr_y
563,mriqc,0.0167938191443681,mriqc,gsr_y
564,mriqc,0.0244161672890186,mriqc,gsr_y
565,mriqc,0.0268575213849544,mriqc,gsr_y
566,mriqc,0.0241771154105663,mriqc,gsr_y
567,mriqc,0.0201480016112327,mriqc,gsr_y
568,mriqc,0.0259783752262592,mriqc,gsr_y
569,mriqc,0.0239312481135129,mriqc,gsr_y
570,mriqc,0.0123025961220264,mriqc,gsr_y
571,mriqc,0.0291831716895103,mriqc,gsr_y
572,mriqc,0.0349416173994541,mriqc,gsr_y
573,mriqc,0.0122143514454364,mriqc,gsr_y
574,mriqc,0.018928999081254,mriqc,gsr_y
575,mriqc,0.0127736246213316,mriqc,gsr_y
576,mriqc,0.0338414683938026,mriqc,gsr_y
577,mriqc,0.0335221737623214,mriqc,gsr_y
578,mriqc,0.0338024385273456,mriqc,gsr_y
579,mriqc,0.0344286598265171,mriqc,gsr_y
580,mriqc,0.0135316802188754,mriqc,gsr_y
581,mriqc,0.0178324989974498,mriqc,gsr_y
582,mriqc,0.0317997559905052,mriqc,gsr_y
583,mriqc,0.0346634164452552,mriqc,gsr_y
584,mriqc,0.0125722605735063,mriqc,gsr_y
585,mriqc,0.0186145287007093,mriqc,gsr_y
586,mriqc,0.0169178452342748,mriqc,gsr_y
587,mriqc,0.0131012294441461,mriqc,gsr_y
588,mriqc,0.0176234934478998,mriqc,gsr_y
589,mriqc,0.0203022956848144,mriqc,gsr_y
590,mriqc,0.0205649696290493,mriqc,gsr_y
591,mriqc,0.0203696880489587,mriqc,gsr_y
592,mriqc,0.034749835729599,mriqc,gsr_y
593,mriqc,0.0281141437590122,mriqc,gsr_y
594,mriqc,0.0337063632905483,mriqc,gsr_y
595,mriqc,0.0329689905047416,mriqc,gsr_y
596,mriqc,0.019748555496335,mriqc,gsr_y
597,mriqc,0.0089578703045845,mriqc,gsr_y
598,mriqc,0.0090655330568552,mriqc,gsr_y
599,mriqc,0.0126792034134268,mriqc,gsr_y
600,mriqc,0.0099399983882904,mriqc,gsr_y
601,mriqc,0.0165794044733047,mriqc,gsr_y
602,mriqc,0.0347012765705585,mriqc,gsr_y
603,mriqc,0.033923503011465,mriqc,gsr_y
604,mriqc,0.028240542858839,mriqc,gsr_y
605,mriqc,0.0271986648440361,mriqc,gsr_y
606,mriqc,0.0185069311410188,mriqc,gsr_y
607,mriqc,0.0124285779893398,mriqc,gsr_y
608,mriqc,0.0117886550724506,mriqc,gsr_y
609,mriqc,0.1098021417856216,mriqc,gsr_y
610,mriqc,0.1091127693653106,mriqc,gsr_y
611,mriqc,0.1081563383340835,mriqc,gsr_y
612,mriqc,0.0825099796056747,mriqc,gsr_y
613,mriqc,0.1081267371773719,mriqc,gsr_y
614,mriqc,0.0812021642923355,mriqc,gsr_y
615,mriqc,0.0820080637931823,mriqc,gsr_y
616,mriqc,0.0686788111925125,mriqc,gsr_y
617,mriqc,0.0669304803013801,mriqc,gsr_y
618,mriqc,0.0665620416402816,mriqc,gsr_y
619,mriqc,0.0720397159457206,mriqc,gsr_y
620,mriqc,0.0696398913860321,mriqc,gsr_y
621,mriqc,0.0700088962912559,mriqc,gsr_y
622,mriqc,0.0681280493736267,mriqc,gsr_y
623,mriqc,0.0820020362734794,mriqc,gsr_y
624,mriqc,0.0831628367304802,mriqc,gsr_y
625,mriqc,0.0787069946527481,mriqc,gsr_y
626,mriqc,0.0867981538176536,mriqc,gsr_y
627,mriqc,0.087471567094326,mriqc,gsr_y
628,mriqc,0.0840714871883392,mriqc,gsr_y
629,mriqc,0.0881403312087059,mriqc,gsr_y
630,mriqc,0.086151123046875,mriqc,gsr_y
631,mriqc,0.0936691388487815,mriqc,gsr_y
632,mriqc,0.0936599150300026,mriqc,gsr_y
633,mriqc,0.0849340334534645,mriqc,gsr_y
634,mriqc,0.1015065982937812,mriqc,gsr_y
635,mriqc,0.0837054401636123,mriqc,gsr_y
636,mriqc,0.0846664607524871,mriqc,gsr_y
637,mriqc,0.0862554907798767,mriqc,gsr_y
638,mriqc,0.0860707908868789,mriqc,gsr_y
639,mriqc,0.0909532234072685,mriqc,gsr_y
640,mriqc,0.0780595764517784,mriqc,gsr_y
641,mriqc,0.0585286319255828,mriqc,gsr_y
642,mriqc,0.0802394598722457,mriqc,gsr_y
643,mriqc,0.0599532201886177,mriqc,gsr_y
644,mriqc,0.0891407653689384,mriqc,gsr_y
645,mriqc,0.0817632973194122,mriqc,gsr_y
646,mriqc,0.0921251326799392,mriqc,gsr_y
647,mriqc,0.0819764658808708,mriqc,gsr_y
648,mriqc,0.0987833812832832,mriqc,gsr_y
649,mriqc,0.096411719918251,mriqc,gsr_y
650,mriqc,0.0579541139304637,mriqc,gsr_y
651,mriqc,0.0633544474840164,mriqc,gsr_y
652,mriqc,0.0811808034777641,mriqc,gsr_y
653,mriqc,0.0905065089464187,mriqc,gsr_y
654,mriqc,0.0621259622275829,mriqc,gsr_y
655,mriqc,0.0945567265152931,mriqc,gsr_y
656,mriqc,0.0598342306911945,mriqc,gsr_y
657,mriqc,0.0800716504454612,mriqc,gsr_y
658,mriqc,0.0731942504644393,mriqc,gsr_y
659,mriqc,0.0722739845514297,mriqc,gsr_y
660,mriqc,0.0594529062509536,mriqc,gsr_y
661,mriqc,0.0919384136795997,mriqc,gsr_y
662,mriqc,0.0914969444274902,mriqc,gsr_y
663,mriqc,0.0620979033410549,mriqc,gsr_y
664,mriqc,0.0733801573514938,mriqc,gsr_y
665,mriqc,0.0601709447801113,mriqc,gsr_y
666,mriqc,0.0893187522888183,mriqc,gsr_y
667,mriqc,0.0714761912822723,mriqc,gsr_y
668,mriqc,0.0934547185897827,mriqc,gsr_y
669,mriqc,0.0812544748187065,mriqc,gsr_y
670,mriqc,0.0661233961582183,mriqc,gsr_y
671,mriqc,0.0605461299419403,mriqc,gsr_y
672,mriqc,0.1357922255992889,mriqc,gsr_y
673,mriqc,0.067280389368534,mriqc,gsr_y
674,mriqc,0.0909532234072685,mriqc,gsr_y
675,mriqc,0.0680935084819793,mriqc,gsr_y
676,mriqc,0.085048072040081,mriqc,gsr_y
677,mriqc,0.060448408126831,mriqc,gsr_y
678,mriqc,0.1309440284967422,mriqc,gsr_y
679,mriqc,0.0669459477066993,mriqc,gsr_y
680,mriqc,0.0726590231060981,mriqc,gsr_y
681,mriqc,0.0705424845218658,mriqc,gsr_y
682,mriqc,0.0675479918718338,mriqc,gsr_y
683,mriqc,0.127873808145523,mriqc,gsr_y
684,mriqc,0.0810616016387939,mriqc,gsr_y
685,mriqc,0.0815998390316963,mriqc,gsr_y
686,mriqc,0.0672764107584953,mriqc,gsr_y
687,mriqc,0.0786700546741485,mriqc,gsr_y
688,mriqc,0.0948118269443512,mriqc,gsr_y
689,mriqc,0.0778521001338958,mriqc,gsr_y
690,mriqc,0.0782455503940582,mriqc,gsr_y
691,mriqc,0.0947830751538276,mriqc,gsr_y
692,mriqc,0.0821989178657531,mriqc,gsr_y
693,mriqc,0.079617328941822,mriqc,gsr_y
694,mriqc,0.1292954981327057,mriqc,gsr_y
695,mriqc,0.0891407653689384,mriqc,gsr_y
696,mriqc,0.0905065089464187,mriqc,gsr_y
697,mriqc,0.0914969444274902,mriqc,gsr_y
698,mriqc,0.0944279804825782,mriqc,gsr_y
699,mriqc,0.090360976755619,mriqc,gsr_y
700,mriqc,0.0872761830687522,mriqc,gsr_y
701,mriqc,0.0991896763443946,mriqc,gsr_y
702,mriqc,0.0450359098613262,mriqc,gsr_y
703,mriqc,0.1000925302505493,mriqc,gsr_y
704,mriqc,0.061667051166296,mriqc,gsr_y
705,mriqc,0.0785849168896675,mriqc,gsr_y
706,mriqc,0.1037990376353263,mriqc,gsr_y
707,mriqc,0.0618594288825988,mriqc,gsr_y
708,mriqc,0.0846886932849884,mriqc,gsr_y
709,mriqc,0.0785688385367393,mriqc,gsr_y
710,mriqc,0.0687039121985435,mriqc,gsr_y
711,mriqc,0.0449809245765209,mriqc,gsr_y
712,mriqc,0.0806685090065002,mriqc,gsr_y
713,mriqc,0.0948642939329147,mriqc,gsr_y
714,mriqc,0.0469439327716827,mriqc,gsr_y
715,mriqc,0.068640686571598,mriqc,gsr_y
716,mriqc,0.0466244891285896,mriqc,gsr_y
717,mriqc,0.1007678434252739,mriqc,gsr_y
718,mriqc,0.0328296273946762,mriqc,gsr_y
719,mriqc,0.0870711207389831,mriqc,gsr_y
720,mriqc,0.0648495703935623,mriqc,gsr_y
721,mriqc,0.0702812075614929,mriqc,gsr_y
722,mriqc,0.057663470506668,mriqc,gsr_y
723,mriqc,0.0737782195210456,mriqc,gsr_y
724,mriqc,0.0900665521621704,mriqc,gsr_y
725,mriqc,0.0952305868268013,mriqc,gsr_y
726,mriqc,0.0862178206443786,mriqc,gsr_y
727,mriqc,0.0520013235509395,mriqc,gsr_y
728,mriqc,0.0956946909427642,mriqc,gsr_y
729,mriqc,0.0738631710410118,mriqc,gsr_y
730,mriqc,0.077438436448574,mriqc,gsr_y
731,mriqc,0.1078672260046005,mriqc,gsr_y
732,mriqc,0.0580482818186283,mriqc,gsr_y
733,mriqc,0.1036021560430526,mriqc,gsr_y
734,mriqc,0.0748607292771339,mriqc,gsr_y
735,mriqc,0.1070248708128929,mriqc,gsr_y
736,mriqc,0.0710357353091239,mriqc,gsr_y
737,mriqc,0.0642135739326477,mriqc,gsr_y
738,mriqc,0.0899044275283813,mriqc,gsr_y
739,mriqc,0.0453692823648452,mriqc,gsr_y
740,mriqc,0.0912191346287727,mriqc,gsr_y
741,mriqc,0.0521282069385051,mriqc,gsr_y
742,mriqc,0.1098670363426208,mriqc,gsr_y
743,mriqc,0.0846849232912063,mriqc,gsr_y
744,mriqc,0.0778756812214851,mriqc,gsr_y
745,mriqc,0.0586453266441822,mriqc,gsr_y
746,mriqc,0.0848397314548492,mriqc,gsr_y
747,mriqc,0.0588733218610286,mriqc,gsr_y
748,mriqc,0.0897034481167793,mriqc,gsr_y
749,mriqc,0.0889624282717704,mriqc,gsr_y
750,mriqc,0.0580154620110988,mriqc,gsr_y
751,mriqc,0.0833706334233284,mriqc,gsr_y
752,mriqc,0.0617078058421611,mriqc,gsr_y
753,mriqc,0.0540309064090251,mriqc,gsr_y
754,mriqc,0.1094242483377456,mriqc,gsr_y
755,mriqc,0.0905767679214477,mriqc,gsr_y
756,mriqc,0.0812814608216285,mriqc,gsr_y
757,mriqc,0.0924434810876846,mriqc,gsr_y
758,mriqc,0.0796502456068992,mriqc,gsr_y
759,mriqc,0.1098754778504371,mriqc,gsr_y
760,mriqc,0.0964745506644249,mriqc,gsr_y
761,mriqc,0.078290194272995,mriqc,gsr_y
762,mriqc,0.1057954430580139,mriqc,gsr_y
763,mriqc,0.0788405612111091,mriqc,gsr_y
764,mriqc,0.0801641345024108,mriqc,gsr_y
765,mriqc,0.0855644345283508,mriqc,gsr_y
766,mriqc,0.0677998065948486,mriqc,gsr_y
767,mriqc,0.0867107436060905,mriqc,gsr_y
768,mriqc,0.0735786110162735,mriqc,gsr_y
769,mriqc,0.0959075763821601,mriqc,gsr_y
770,mriqc,0.0576803125441074,mriqc,gsr_y
771,mriqc,0.0874012485146522,mriqc,gsr_y
772,mriqc,0.1096206605434417,mriqc,gsr_y
773,mriqc,0.0587260052561759,mriqc,gsr_y
774,mriqc,0.0536337718367576,mriqc,gsr_y
775,mriqc,0.0851113125681877,mriqc,gsr_y
776,mriqc,0.1071731597185134,mriqc,gsr_y
777,mriqc,0.0581556633114814,mriqc,gsr_y
778,mriqc,0.0553630255162715,mriqc,gsr_y
779,mriqc,0.081048235297203,mriqc,gsr_y
780,mriqc,0.087196759879589,mriqc,gsr_y
781,mriqc,0.0878096967935562,mriqc,gsr_y
782,mriqc,0.0797908082604408,mriqc,gsr_y
783,mriqc,0.0627509206533432,mriqc,gsr_y
784,mriqc,0.0875639244914054,mriqc,gsr_y
785,mriqc,0.1043486967682838,mriqc,gsr_y
786,mriqc,0.1016946285963058,mriqc,gsr_y
787,mriqc,0.0673741996288299,mriqc,gsr_y
788,mriqc,0.1032223924994468,mriqc,gsr_y
789,mriqc,0.0575521551072597,mriqc,gsr_y
790,mriqc,0.0657745823264122,mriqc,gsr_y
791,mriqc,0.0549131222069263,mriqc,gsr_y
792,mriqc,0.077001467347145,mriqc,gsr_y
793,mriqc,0.0623170137405395,mriqc,gsr_y
794,mriqc,0.0494623333215713,mriqc,gsr_y
795,mriqc,0.0661035925149917,mriqc,gsr_y
796,mriqc,0.0535598322749137,mriqc,gsr_y
797,mriqc,0.1018962264060974,mriqc,gsr_y
798,mriqc,0.0943813174962997,mriqc,gsr_y
799,mriqc,0.072266086935997,mriqc,gsr_y
800,mriqc,0.0867618322372436,mriqc,gsr_y
801,mriqc,0.0725972354412078,mriqc,gsr_y
802,mriqc,0.0942746326327323,mriqc,gsr_y
803,mriqc,0.051964271813631,mriqc,gsr_y
804,mriqc,0.079842485487461,mriqc,gsr_y
805,mriqc,0.1071773767471313,mriqc,gsr_y
806,mriqc,0.0920354723930358,mriqc,gsr_y
807,mriqc,0.0793936029076576,mriqc,gsr_y
808,mriqc,0.0917055755853653,mriqc,gsr_y
809,mriqc,0.0657944008708,mriqc,gsr_y
810,mriqc,0.1060187965631485,mriqc,gsr_y
811,mriqc,0.0771398693323135,mriqc,gsr_y
812,mriqc,0.0856523513793945,mriqc,gsr_y
813,mriqc,0.0684227496385574,mriqc,gsr_y
814,mriqc,0.0909034013748169,mriqc,gsr_y
815,mriqc,0.0599580332636833,mriqc,gsr_y
816,mriqc,0.0793732404708862,mriqc,gsr_y
817,mriqc,0.0690826922655105,mriqc,gsr_y
818,mriqc,0.0858151912689209,mriqc,gsr_y
819,mriqc,0.0806969329714775,mriqc,gsr_y
820,mriqc,0.1070146784186363,mriqc,gsr_y
821,mriqc,0.0626699551939964,mriqc,gsr_y
822,mriqc,0.0927472189068794,mriqc,gsr_y
823,mriqc,0.0979402437806129,mriqc,gsr_y
824,mriqc,0.0703333839774131,mriqc,gsr_y
825,mriqc,0.0601155571639537,mriqc,gsr_y
826,mriqc,0.0886469036340713,mriqc,gsr_y
827,mriqc,0.0593679770827293,mriqc,gsr_y
828,mriqc,0.0941627472639083,mriqc,gsr_y
829,mriqc,0.0865973383188247,mriqc,gsr_y
830,mriqc,0.1321923285722732,mriqc,gsr_y
831,mriqc,0.0953779220581054,mriqc,gsr_y
832,mriqc,0.0952213630080223,mriqc,gsr_y
833,mriqc,0.0627083629369735,mriqc,gsr_y
834,mriqc,0.1286363303661346,mriqc,gsr_y
835,mriqc,0.0618884488940238,mriqc,gsr_y
836,mriqc,0.0776173695921897,mriqc,gsr_y
837,mriqc,0.061013825237751,mriqc,gsr_y
838,mriqc,0.0854138359427452,mriqc,gsr_y
839,mriqc,0.0792584121227264,mriqc,gsr_y
840,mriqc,0.0825362503528595,mriqc,gsr_y
841,mriqc,0.0717842057347297,mriqc,gsr_y
842,mriqc,0.05999106913805,mriqc,gsr_y
843,mriqc,0.0773653537034988,mriqc,gsr_y
844,mriqc,0.1308076679706573,mriqc,gsr_y
845,mriqc,0.0769822895526886,mriqc,gsr_y
846,mriqc,0.0802456513047218,mriqc,gsr_y
847,mriqc,0.0445035398006439,mriqc,gsr_y
848,mriqc,0.0840106979012489,mriqc,gsr_y
849,mriqc,0.0822698846459388,mriqc,gsr_y
850,mriqc,0.1059953644871711,mriqc,gsr_y
851,mriqc,0.1003078147768974,mriqc,gsr_y
852,mriqc,0.057733841240406,mriqc,gsr_y
853,mriqc,0.0962189435958862,mriqc,gsr_y
854,mriqc,0.0868210196495056,mriqc,gsr_y
855,mriqc,0.0903681591153144,mriqc,gsr_y
856,mriqc,0.0613998621702194,mriqc,gsr_y
857,mriqc,0.0489598698914051,mriqc,gsr_y
858,mriqc,0.0621075294911861,mriqc,gsr_y
859,mriqc,0.098599225282669,mriqc,gsr_y
860,mriqc,0.0788692533969879,mriqc,gsr_y
861,mriqc,0.0577202625572681,mriqc,gsr_y
862,mriqc,0.0633133128285408,mriqc,gsr_y
863,mriqc,0.0576623491942882,mriqc,gsr_y
864,mriqc,0.0622495859861373,mriqc,gsr_y
865,mriqc,0.0627137795090675,mriqc,gsr_y
866,mriqc,0.077298529446125,mriqc,gsr_y
867,mriqc,0.0727420151233673,mriqc,gsr_y
868,mriqc,0.0737447887659072,mriqc,gsr_y
869,mriqc,0.1080878973007202,mriqc,gsr_y
870,mriqc,0.0632166042923927,mriqc,gsr_y
871,mriqc,0.084857054054737,mriqc,gsr_y
872,mriqc,0.0918718203902244,mriqc,gsr_y
873,mriqc,0.0943906083703041,mriqc,gsr_y
874,mriqc,0.0951359048485755,mriqc,gsr_y
875,mriqc,0.0941536352038383,mriqc,gsr_y
876,mriqc,0.0954536497592926,mriqc,gsr_y
877,mriqc,0.0812020972371101,mriqc,gsr_y
878,mriqc,0.0937057510018348,mriqc,gsr_y
879,mriqc,0.095572754740715,mriqc,gsr_y
880,mriqc,0.0869603008031845,mriqc,gsr_y
881,mriqc,0.0676796734333038,mriqc,gsr_y
882,mriqc,0.0740855857729911,mriqc,gsr_y
883,mriqc,0.0679997205734252,mriqc,gsr_y
884,mriqc,0.093095988035202,mriqc,gsr_y
885,mriqc,0.086851917207241,mriqc,gsr_y
886,mriqc,0.0722699835896492,mriqc,gsr_y
887,mriqc,0.0887281149625778,mriqc,gsr_y
888,mriqc,0.0717776492238044,mriqc,gsr_y
889,mriqc,0.0704802125692367,mriqc,gsr_y
890,mriqc,0.0746101960539817,mriqc,gsr_y
891,mriqc,0.0767635032534599,mriqc,gsr_y
892,mriqc,0.0758558884263038,mriqc,gsr_y
893,mriqc,0.0882908999919891,mriqc,gsr_y
894,mriqc,0.0870347768068313,mriqc,gsr_y
895,mriqc,0.0768806412816047,mriqc,gsr_y
896,mriqc,0.0801711976528167,mriqc,gsr_y
897,mriqc,0.0754006430506706,mriqc,gsr_y
898,mriqc,0.0753354132175445,mriqc,gsr_y
899,mriqc,0.061604868620634,mriqc,gsr_y
900,mriqc,0.0864448994398117,mriqc,gsr_y
901,mriqc,0.0908807888627052,mriqc,gsr_y
902,mriqc,0.063500165939331,mriqc,gsr_y
903,mriqc,0.0876559615135192,mriqc,gsr_y
904,mriqc,0.0719375163316726,mriqc,gsr_y
905,mriqc,0.0724196657538414,mriqc,gsr_y
906,mriqc,0.0708063021302223,mriqc,gsr_y
907,mriqc,0.0715406313538551,mriqc,gsr_y
908,mriqc,0.072266086935997,mriqc,gsr_y
909,mriqc,0.0725972354412078,mriqc,gsr_y
910,mriqc,0.077298529446125,mriqc,gsr_y
911,mriqc,0.0867981538176536,mriqc,gsr_y
912,mriqc,0.0881403312087059,mriqc,gsr_y
913,mriqc,0.0771398693323135,mriqc,gsr_y
914,mriqc,0.086151123046875,mriqc,gsr_y
915,mriqc,0.0862554907798767,mriqc,gsr_y
916,mriqc,0.0740855857729911,mriqc,gsr_y
917,mriqc,0.014737675897777,mriqc,gsr_y
918,mriqc,0.0154531700536608,mriqc,gsr_y
919,mriqc,0.015633737668395,mriqc,gsr_y
920,mriqc,0.0154538853093981,mriqc,gsr_y
921,mriqc,0.0256651267409324,mriqc,gsr_y
922,mriqc,0.02627226524055,mriqc,gsr_y
923,mriqc,0.0247713923454284,mriqc,gsr_y
924,mriqc,0.0346646383404731,mriqc,gsr_y
925,mriqc,0.0411149710416793,mriqc,gsr_y
926,mriqc,0.0270452182739973,mriqc,gsr_y
927,mriqc,0.0343993827700614,mriqc,gsr_y
928,mriqc,0.0408071391284465,mriqc,gsr_y
929,mriqc,0.027221854776144,mriqc,gsr_y
930,mriqc,0.0281295161694288,mriqc,gsr_y
931,mriqc,0.0256671421229839,mriqc,gsr_y
932,mriqc,0.0224143862724304,mriqc,gsr_y
933,mriqc,0.0413167402148246,mriqc,gsr_y
934,mriqc,0.0221023708581924,mriqc,gsr_y
935,mriqc,0.0338501818478107,mriqc,gsr_y
936,mriqc,0.0363849699497222,mriqc,gsr_y
937,mriqc,0.0292982719838619,mriqc,gsr_y
938,mriqc,0.0362598225474357,mriqc,gsr_y
939,mriqc,0.0333798117935657,mriqc,gsr_y
940,mriqc,0.0410347394645214,mriqc,gsr_y
941,mriqc,0.0321473777294158,mriqc,gsr_y
942,mriqc,0.0260447207838296,mriqc,gsr_y
943,mriqc,0.0224713422358036,mriqc,gsr_y
944,mriqc,0.0232441816478967,mriqc,gsr_y
945,mriqc,0.0256852656602859,mriqc,gsr_y
946,mriqc,0.0330096147954463,mriqc,gsr_y
947,mriqc,0.0419694930315017,mriqc,gsr_y
948,mriqc,0.0370714701712131,mriqc,gsr_y
949,mriqc,0.0342426486313343,mriqc,gsr_y
950,mriqc,0.0329838283360004,mriqc,gsr_y
951,mriqc,0.0352256521582603,mriqc,gsr_y
952,mriqc,0.0237061325460672,mriqc,gsr_y
953,mriqc,0.0364614129066467,mriqc,gsr_y
954,mriqc,0.0230183992534875,mriqc,gsr_y
955,mriqc,0.0282943099737167,mriqc,gsr_y
956,mriqc,0.0362626835703849,mriqc,gsr_y
957,mriqc,0.0415808744728565,mriqc,gsr_y
958,mriqc,0.0324463285505771,mriqc,gsr_y
959,mriqc,0.034204214811325,mriqc,gsr_y
960,mriqc,0.0360183008015155,mriqc,gsr_y
961,mriqc,0.0353848449885845,mriqc,gsr_y
962,mriqc,0.0256114676594734,mriqc,gsr_y
963,mriqc,0.0330681204795837,mriqc,gsr_y
964,mriqc,0.0412504188716411,mriqc,gsr_y
965,mriqc,0.0265940725803375,mriqc,gsr_y
966,mriqc,0.0407604612410068,mriqc,gsr_y
967,mriqc,0.0234158057719469,mriqc,gsr_y
968,mriqc,0.0349205546081066,mriqc,gsr_y
969,mriqc,0.0354863591492176,mriqc,gsr_y
970,mriqc,0.0219568498432636,mriqc,gsr_y
971,mriqc,0.0360968746244907,mriqc,gsr_y
972,mriqc,0.0322582758963108,mriqc,gsr_y
973,mriqc,0.0341717079281806,mriqc,gsr_y
974,mriqc,0.0272363871335983,mriqc,gsr_y
975,mriqc,0.0343139991164207,mriqc,gsr_y
976,mriqc,0.0267966780811548,mriqc,gsr_y
977,mriqc,0.0257118362933397,mriqc,gsr_y
978,mriqc,0.0256637968122959,mriqc,gsr_y
979,mriqc,0.0413975529372692,mriqc,gsr_y
980,mriqc,0.0324668288230896,mriqc,gsr_y
981,mriqc,0.0398668497800827,mriqc,gsr_y
982,mriqc,0.0255315545946359,mriqc,gsr_y
983,mriqc,0.0409450903534889,mriqc,gsr_y
984,mriqc,0.0264208391308784,mriqc,gsr_y
985,mriqc,0.0227656308561563,mriqc,gsr_y
986,mriqc,0.0213353559374809,mriqc,gsr_y
987,mriqc,0.0318654477596282,mriqc,gsr_y
988,mriqc,0.0354565009474754,mriqc,gsr_y
989,mriqc,0.0398132055997848,mriqc,gsr_y
990,mriqc,0.0356480777263641,mriqc,gsr_y
991,mriqc,0.0422261953353881,mriqc,gsr_y
992,mriqc,0.0353414006531238,mriqc,gsr_y
993,mriqc,0.0242508854717016,mriqc,gsr_y
994,mriqc,0.0337012819945812,mriqc,gsr_y
995,mriqc,0.0260924734175205,mriqc,gsr_y
996,mriqc,0.0338713936507701,mriqc,gsr_y
997,mriqc,0.0247082822024822,mriqc,gsr_y
998,mriqc,0.0215523168444633,mriqc,gsr_y
999,mriqc,0.0349385365843772,mriqc,gsr_y
1000,mriqc,0.0333744473755359,mriqc,gsr_y
1001,mriqc,0.0398641228675842,mriqc,gsr_y
1002,mriqc,0.0352552644908428,mriqc,gsr_y
1003,mriqc,0.0330624766647815,mriqc,gsr_y
1004,mriqc,0.0333864130079746,mriqc,gsr_y
1005,mriqc,0.0207090880721807,mriqc,gsr_y
1006,mriqc,0.0249487105756998,mriqc,gsr_y
1007,mriqc,0.0341883227229118,mriqc,gsr_y
1008,mriqc,0.0324341021478176,mriqc,gsr_y
1009,mriqc,0.0335468500852584,mriqc,gsr_y
1010,mriqc,0.0347249954938888,mriqc,gsr_y
1011,mriqc,0.032698605209589,mriqc,gsr_y
1012,mriqc,0.02581238001585,mriqc,gsr_y
1013,mriqc,0.0255569573491811,mriqc,gsr_y
1014,mriqc,0.0393567346036434,mriqc,gsr_y
1015,mriqc,0.0417332835495471,mriqc,gsr_y
1016,mriqc,0.0304976552724838,mriqc,gsr_y
1017,mriqc,0.0238695293664932,mriqc,gsr_y
1018,mriqc,0.0331997983157634,mriqc,gsr_y
1019,mriqc,0.0345564819872379,mriqc,gsr_y
1020,mriqc,0.0329134911298751,mriqc,gsr_y
1021,mriqc,0.0326285995543003,mriqc,gsr_y
1022,mriqc,0.0315936543047428,mriqc,gsr_y
1023,mriqc,0.0073177595622837,mriqc,gsr_y
1024,mriqc,0.00722875026986,mriqc,gsr_y
1025,mriqc,0.0183474160730838,mriqc,gsr_y
1026,mriqc,0.0182479787617921,mriqc,gsr_y
1027,mriqc,0.0179006159305572,mriqc,gsr_y
1028,mriqc,0.0087462570518255,mriqc,gsr_y
1029,mriqc,0.0089878570288419,mriqc,gsr_y
1030,mriqc,-0.003232778981328,mriqc,gsr_y
1031,mriqc,0.013036910444498,mriqc,gsr_y
1032,mriqc,0.0141813112422823,mriqc,gsr_y
1033,mriqc,0.0128410616889595,mriqc,gsr_y
1034,mriqc,0.0338024385273456,mriqc,gsr_y
1035,mriqc,0.0344286598265171,mriqc,gsr_y
