,compare,gcor,task,data type
88246,mriqc,0.0147116,mriqc,gcor
88247,mriqc,0.00642566,mriqc,gcor
88248,mriqc,0.00646829,mriqc,gcor
88249,mriqc,0.0285378,mriqc,gcor
88250,mriqc,0.0166614,mriqc,gcor
88251,mriqc,0.023084,mriqc,gcor
88252,mriqc,0.0323165,mriqc,gcor
88253,mriqc,0.00933051,mriqc,gcor
88254,mriqc,0.00760759,mriqc,gcor
88255,mriqc,0.00643984,mriqc,gcor
88256,mriqc,0.00844533,mriqc,gcor
88257,mriqc,0.00973778,mriqc,gcor
88258,mriqc,0.0113739,mriqc,gcor
88259,mriqc,0.0184773,mriqc,gcor
88260,mriqc,0.0114268,mriqc,gcor
88261,mriqc,0.011461,mriqc,gcor
88262,mriqc,0.00946019,mriqc,gcor
88263,mriqc,0.00903452,mriqc,gcor
88264,mriqc,0.00692005,mriqc,gcor
88265,mriqc,0.0141097,mriqc,gcor
88266,mriqc,0.0157896,mriqc,gcor
88267,mriqc,0.0253421,mriqc,gcor
88268,mriqc,0.00612074,mriqc,gcor
88269,mriqc,0.0176335,mriqc,gcor
88270,mriqc,0.0148526,mriqc,gcor
88271,mriqc,0.0207674,mriqc,gcor
88272,mriqc,0.0116205,mriqc,gcor
88273,mriqc,0.0093495,mriqc,gcor
88274,mriqc,0.00670911,mriqc,gcor
88275,mriqc,0.0136438,mriqc,gcor
88276,mriqc,0.014743,mriqc,gcor
88277,mriqc,0.0129745,mriqc,gcor
88278,mriqc,0.0225957,mriqc,gcor
88279,mriqc,0.0129578,mriqc,gcor
88280,mriqc,0.00818205,mriqc,gcor
88281,mriqc,0.0192005,mriqc,gcor
88282,mriqc,0.0110995,mriqc,gcor
88283,mriqc,0.00877431,mriqc,gcor
88284,mriqc,0.0174029,mriqc,gcor
88285,mriqc,0.00984103,mriqc,gcor
88286,mriqc,0.00764113,mriqc,gcor
88287,mriqc,0.0267312,mriqc,gcor
88288,mriqc,0.0102897,mriqc,gcor
88289,mriqc,0.0212865,mriqc,gcor
88290,mriqc,0.00767197,mriqc,gcor
88291,mriqc,0.0088781,mriqc,gcor
88292,mriqc,0.00885732,mriqc,gcor
88293,mriqc,0.0198701,mriqc,gcor
88294,mriqc,0.0101119,mriqc,gcor
88295,mriqc,0.0323165,mriqc,gcor
88296,mriqc,0.0164147,mriqc,gcor
88297,mriqc,0.0144564,mriqc,gcor
88298,mriqc,0.0176069,mriqc,gcor
88299,mriqc,0.0300354,mriqc,gcor
88300,mriqc,0.00736904,mriqc,gcor
88301,mriqc,0.00646509,mriqc,gcor
88302,mriqc,0.0101039,mriqc,gcor
88303,mriqc,0.0114268,mriqc,gcor
88304,mriqc,0.0325597,mriqc,gcor
88305,mriqc,0.0161506,mriqc,gcor
88306,mriqc,0.00837969,mriqc,gcor
88307,mriqc,0.028328,mriqc,gcor
88308,mriqc,0.040554,mriqc,gcor
88309,mriqc,0.00653781,mriqc,gcor
88310,mriqc,0.020711,mriqc,gcor
88311,mriqc,0.0153952,mriqc,gcor
88312,mriqc,0.0058662,mriqc,gcor
88313,mriqc,0.00659674,mriqc,gcor
88314,mriqc,0.0139231,mriqc,gcor
88315,mriqc,0.00428611,mriqc,gcor
88316,mriqc,0.00770025,mriqc,gcor
88317,mriqc,0.0275692,mriqc,gcor
88318,mriqc,0.044471,mriqc,gcor
88319,mriqc,0.0136479,mriqc,gcor
88320,mriqc,0.00495496,mriqc,gcor
88321,mriqc,0.0107473,mriqc,gcor
88322,mriqc,0.0356884,mriqc,gcor
88323,mriqc,0.0235723,mriqc,gcor
88324,mriqc,0.0296478,mriqc,gcor
88325,mriqc,0.0141916,mriqc,gcor
88326,mriqc,0.0346739,mriqc,gcor
88327,mriqc,0.0129745,mriqc,gcor
88328,mriqc,0.0130194,mriqc,gcor
88329,mriqc,0.0176335,mriqc,gcor
88330,mriqc,0.0220109,mriqc,gcor
88331,mriqc,0.00481958,mriqc,gcor
88332,mriqc,0.0190844,mriqc,gcor
88333,mriqc,0.0201536,mriqc,gcor
88334,mriqc,0.0196015,mriqc,gcor
88335,mriqc,0.00512585,mriqc,gcor
88336,mriqc,0.00793953,mriqc,gcor
88337,mriqc,0.0266515,mriqc,gcor
88338,mriqc,0.00837969,mriqc,gcor
88339,mriqc,0.0279951,mriqc,gcor
88340,mriqc,0.0280442,mriqc,gcor
88341,mriqc,0.00428611,mriqc,gcor
88342,mriqc,0.02423,mriqc,gcor
88343,mriqc,0.0195124,mriqc,gcor
88344,mriqc,0.010018,mriqc,gcor
88345,mriqc,0.0276063,mriqc,gcor
88346,mriqc,0.00850785,mriqc,gcor
88347,mriqc,0.0150355,mriqc,gcor
88348,mriqc,0.0201536,mriqc,gcor
88349,mriqc,0.0193741,mriqc,gcor
88350,mriqc,0.00820372,mriqc,gcor
88351,mriqc,0.0129133,mriqc,gcor
88352,mriqc,0.0140549,mriqc,gcor
88353,mriqc,0.00496428,mriqc,gcor
88354,mriqc,0.0126425,mriqc,gcor
88355,mriqc,0.086777,mriqc,gcor
88356,mriqc,0.0334167,mriqc,gcor
88357,mriqc,0.00643984,mriqc,gcor
88358,mriqc,0.00793953,mriqc,gcor
88359,mriqc,0.0139487,mriqc,gcor
88360,mriqc,0.00662065,mriqc,gcor
88361,mriqc,0.0536889,mriqc,gcor
88362,mriqc,0.0249495,mriqc,gcor
88363,mriqc,0.0136535,mriqc,gcor
88364,mriqc,0.013174,mriqc,gcor
88365,mriqc,0.0139865,mriqc,gcor
88366,mriqc,0.00898515,mriqc,gcor
88367,mriqc,0.0179658,mriqc,gcor
88368,mriqc,0.00933051,mriqc,gcor
88369,mriqc,0.0158916,mriqc,gcor
88370,mriqc,0.0175702,mriqc,gcor
88371,mriqc,0.0164478,mriqc,gcor
88372,mriqc,0.0091924,mriqc,gcor
88373,mriqc,0.0294647,mriqc,gcor
88374,mriqc,0.011461,mriqc,gcor
88375,mriqc,0.0108643,mriqc,gcor
88376,mriqc,0.0155038,mriqc,gcor
88377,mriqc,0.0276063,mriqc,gcor
88378,mriqc,0.0103795,mriqc,gcor
88379,mriqc,0.0140039,mriqc,gcor
88380,mriqc,0.0123262,mriqc,gcor
88381,mriqc,0.0126753,mriqc,gcor
88382,mriqc,0.00846561,mriqc,gcor
88383,mriqc,0.00987567,mriqc,gcor
88384,mriqc,0.0129254,mriqc,gcor
88385,mriqc,0.0207674,mriqc,gcor
88386,mriqc,0.00790879,mriqc,gcor
88387,mriqc,0.0250916,mriqc,gcor
88388,mriqc,0.0116205,mriqc,gcor
88389,mriqc,0.011038,mriqc,gcor
88390,mriqc,0.0139487,mriqc,gcor
88391,mriqc,0.0536889,mriqc,gcor
88392,mriqc,0.011038,mriqc,gcor
88393,mriqc,0.0136438,mriqc,gcor
88394,mriqc,0.0342548,mriqc,gcor
88395,mriqc,0.0136474,mriqc,gcor
88396,mriqc,0.0182941,mriqc,gcor
88397,mriqc,0.00740248,mriqc,gcor
88398,mriqc,0.0108165,mriqc,gcor
88399,mriqc,0.0126377,mriqc,gcor
88400,mriqc,0.0152571,mriqc,gcor
88401,mriqc,0.00683626,mriqc,gcor
88402,mriqc,0.010139,mriqc,gcor
88403,mriqc,0.0315991,mriqc,gcor
88404,mriqc,0.00790879,mriqc,gcor
88405,mriqc,0.0102897,mriqc,gcor
88406,mriqc,0.0194782,mriqc,gcor
88407,mriqc,0.0161229,mriqc,gcor
88408,mriqc,0.00965125,mriqc,gcor
88409,mriqc,0.0110995,mriqc,gcor
88410,mriqc,0.00767197,mriqc,gcor
88411,mriqc,0.00736904,mriqc,gcor
88412,mriqc,0.0125748,mriqc,gcor
88413,mriqc,0.0288497,mriqc,gcor
88414,mriqc,0.0252759,mriqc,gcor
88415,mriqc,0.0170579,mriqc,gcor
88416,mriqc,0.028328,mriqc,gcor
88417,mriqc,0.0152571,mriqc,gcor
88418,mriqc,0.0208141,mriqc,gcor
88419,mriqc,0.0393478,mriqc,gcor
88420,mriqc,0.0161554,mriqc,gcor
88421,mriqc,0.00728385,mriqc,gcor
88422,mriqc,0.0196372,mriqc,gcor
88423,mriqc,0.0222961,mriqc,gcor
88424,mriqc,0.0272078,mriqc,gcor
88425,mriqc,0.0171192,mriqc,gcor
88426,mriqc,0.00683626,mriqc,gcor
88427,mriqc,0.0313066,mriqc,gcor
88428,mriqc,0.018278,mriqc,gcor
88429,mriqc,0.020711,mriqc,gcor
88430,mriqc,0.0088382,mriqc,gcor
88431,mriqc,0.0257476,mriqc,gcor
88432,mriqc,0.0151847,mriqc,gcor
88433,mriqc,0.0168214,mriqc,gcor
88434,mriqc,0.0107289,mriqc,gcor
88435,mriqc,0.0106587,mriqc,gcor
88436,mriqc,0.0378557,mriqc,gcor
88437,mriqc,0.0105281,mriqc,gcor
88438,mriqc,0.0119323,mriqc,gcor
88439,mriqc,0.0222961,mriqc,gcor
88440,mriqc,0.0147116,mriqc,gcor
88441,mriqc,0.040554,mriqc,gcor
88442,mriqc,0.0285378,mriqc,gcor
88443,mriqc,0.00879092,mriqc,gcor
88444,mriqc,0.0290133,mriqc,gcor
88445,mriqc,0.0100115,mriqc,gcor
88446,mriqc,0.014285,mriqc,gcor
88447,mriqc,0.0397753,mriqc,gcor
88448,mriqc,0.00642566,mriqc,gcor
88449,mriqc,0.00770025,mriqc,gcor
88450,mriqc,0.044471,mriqc,gcor
88451,mriqc,0.0113739,mriqc,gcor
88452,mriqc,0.0136479,mriqc,gcor
88453,mriqc,0.0346739,mriqc,gcor
88454,mriqc,0.0119493,mriqc,gcor
88455,mriqc,0.0154998,mriqc,gcor
88456,mriqc,0.0119493,mriqc,gcor
88457,mriqc,0.0149694,mriqc,gcor
88458,mriqc,0.0161577,mriqc,gcor
88459,mriqc,0.00812035,mriqc,gcor
88460,mriqc,0.0273902,mriqc,gcor
88461,mriqc,0.0280442,mriqc,gcor
88462,mriqc,0.0195124,mriqc,gcor
88463,mriqc,0.0161577,mriqc,gcor
88464,mriqc,0.00946019,mriqc,gcor
88465,mriqc,0.0253421,mriqc,gcor
88466,mriqc,0.0110574,mriqc,gcor
88467,mriqc,0.0179585,mriqc,gcor
88468,mriqc,0.0154573,mriqc,gcor
88469,mriqc,0.0202881,mriqc,gcor
88470,mriqc,0.0390969,mriqc,gcor
88471,mriqc,0.0390969,mriqc,gcor
88472,mriqc,0.0076829,mriqc,gcor
88473,mriqc,0.0171808,mriqc,gcor
88474,mriqc,0.0182292,mriqc,gcor
88475,mriqc,0.0411004,mriqc,gcor
88476,mriqc,0.0168339,mriqc,gcor
88477,mriqc,0.00295843,mriqc,gcor
88478,mriqc,0.0492884,mriqc,gcor
88479,mriqc,0.0141378,mriqc,gcor
88480,mriqc,0.0166913,mriqc,gcor
88481,mriqc,0.0225957,mriqc,gcor
88482,mriqc,0.0147735,mriqc,gcor
88483,mriqc,0.00877431,mriqc,gcor
88484,mriqc,0.00818205,mriqc,gcor
88485,mriqc,0.0156936,mriqc,gcor
88486,mriqc,0.033488,mriqc,gcor
88487,mriqc,0.0182292,mriqc,gcor
88488,mriqc,0.0131449,mriqc,gcor
88489,mriqc,0.0207705,mriqc,gcor
88490,mriqc,0.0156936,mriqc,gcor
88491,mriqc,0.00659661,mriqc,gcor
88492,mriqc,0.0124848,mriqc,gcor
88493,mriqc,0.011071,mriqc,gcor
88494,mriqc,0.0064758,mriqc,gcor
88495,mriqc,0.00579442,mriqc,gcor
88496,mriqc,0.00878745,mriqc,gcor
88497,mriqc,0.0131449,mriqc,gcor
88498,mriqc,0.0164147,mriqc,gcor
88499,mriqc,0.0166721,mriqc,gcor
88500,mriqc,0.0210361,mriqc,gcor
88501,mriqc,0.0148752,mriqc,gcor
88502,mriqc,0.00574194,mriqc,gcor
88503,mriqc,0.0163261,mriqc,gcor
88504,mriqc,0.0121346,mriqc,gcor
88505,mriqc,0.0148752,mriqc,gcor
88506,mriqc,0.00885732,mriqc,gcor
88507,mriqc,0.00870542,mriqc,gcor
88508,mriqc,0.0139865,mriqc,gcor
88509,mriqc,0.00574194,mriqc,gcor
88510,mriqc,0.0249495,mriqc,gcor
88511,mriqc,0.0146647,mriqc,gcor
88512,mriqc,0.0227358,mriqc,gcor
88513,mriqc,0.0166721,mriqc,gcor
88514,mriqc,0.0144564,mriqc,gcor
88515,mriqc,0.013258,mriqc,gcor
88516,mriqc,0.0103795,mriqc,gcor
88517,mriqc,0.0290165,mriqc,gcor
88518,mriqc,0.0123262,mriqc,gcor
88519,mriqc,0.0206087,mriqc,gcor
88520,mriqc,0.0126753,mriqc,gcor
88521,mriqc,0.00736519,mriqc,gcor
88522,mriqc,0.0539686,mriqc,gcor
88523,mriqc,0.00646509,mriqc,gcor
88524,mriqc,0.00495496,mriqc,gcor
88525,mriqc,0.0126377,mriqc,gcor
88526,mriqc,0.00677796,mriqc,gcor
88527,mriqc,0.00653781,mriqc,gcor
88528,mriqc,0.0108165,mriqc,gcor
88529,mriqc,0.00483325,mriqc,gcor
88530,mriqc,0.0125983,mriqc,gcor
88531,mriqc,0.01851,mriqc,gcor
88532,mriqc,0.0178521,mriqc,gcor
88533,mriqc,0.0226901,mriqc,gcor
88534,mriqc,0.0051238,mriqc,gcor
88535,mriqc,0.00697332,mriqc,gcor
88536,mriqc,0.010139,mriqc,gcor
88537,mriqc,0.0164681,mriqc,gcor
88538,mriqc,0.00481958,mriqc,gcor
88539,mriqc,0.0146172,mriqc,gcor
88540,mriqc,0.0190844,mriqc,gcor
88541,mriqc,0.0170579,mriqc,gcor
88542,mriqc,0.013867,mriqc,gcor
88543,mriqc,0.0125748,mriqc,gcor
88544,mriqc,0.0177572,mriqc,gcor
88545,mriqc,0.0025584,mriqc,gcor
88546,mriqc,0.0218564,mriqc,gcor
88547,mriqc,0.032426,mriqc,gcor
88548,mriqc,0.0143818,mriqc,gcor
88549,mriqc,0.007911,mriqc,gcor
88550,mriqc,0.00728385,mriqc,gcor
88551,mriqc,0.0279951,mriqc,gcor
88552,mriqc,0.0220109,mriqc,gcor
88553,mriqc,0.0137482,mriqc,gcor
88554,mriqc,0.0312468,mriqc,gcor
88555,mriqc,0.0302694,mriqc,gcor
88556,mriqc,0.0152024,mriqc,gcor
88557,mriqc,0.0161817,mriqc,gcor
88558,mriqc,0.0248157,mriqc,gcor
88559,mriqc,0.0131343,mriqc,gcor
88560,mriqc,0.00850785,mriqc,gcor
88561,mriqc,0.0107289,mriqc,gcor
88562,mriqc,0.0378557,mriqc,gcor
88563,mriqc,0.0171649,mriqc,gcor
88564,mriqc,0.0397753,mriqc,gcor
88565,mriqc,0.0323772,mriqc,gcor
88566,mriqc,0.011042,mriqc,gcor
88567,mriqc,0.0056777,mriqc,gcor
88568,mriqc,0.0252567,mriqc,gcor
88569,mriqc,0.0100115,mriqc,gcor
88570,mriqc,0.0193741,mriqc,gcor
88571,mriqc,0.0290133,mriqc,gcor
88572,mriqc,0.0182923,mriqc,gcor
88573,mriqc,0.0229744,mriqc,gcor
88574,mriqc,0.00794024,mriqc,gcor
88575,mriqc,0.00612074,mriqc,gcor
88576,mriqc,0.00844533,mriqc,gcor
88577,mriqc,0.00927198,mriqc,gcor
88578,mriqc,0.0093495,mriqc,gcor
88579,mriqc,0.00643984,mriqc,gcor
88580,mriqc,0.00933051,mriqc,gcor
88581,mriqc,0.0129578,mriqc,gcor
88582,mriqc,0.014743,mriqc,gcor
88583,mriqc,0.0267312,mriqc,gcor
88584,mriqc,0.0286544,mriqc,gcor
88585,mriqc,0.0154573,mriqc,gcor
88586,mriqc,0.00918525,mriqc,gcor
88587,mriqc,0.0509276,mriqc,gcor
88588,mriqc,0.0110574,mriqc,gcor
88589,mriqc,0.0207674,mriqc,gcor
88590,mriqc,0.0136438,mriqc,gcor
88591,mriqc,0.0116205,mriqc,gcor
88592,mriqc,0.011461,mriqc,gcor
88593,mriqc,0.0492884,mriqc,gcor
88594,mriqc,0.0151476,mriqc,gcor
88595,mriqc,0.0171808,mriqc,gcor
88596,mriqc,0.033488,mriqc,gcor
88597,mriqc,0.0271383,mriqc,gcor
88598,mriqc,0.0300354,mriqc,gcor
88599,mriqc,0.0148553,mriqc,gcor
88600,mriqc,0.0207705,mriqc,gcor
88601,mriqc,0.0136204,mriqc,gcor
88602,mriqc,0.0117049,mriqc,gcor
88603,mriqc,0.0110995,mriqc,gcor
88604,mriqc,0.0323165,mriqc,gcor
88605,mriqc,0.0144739,mriqc,gcor
88606,mriqc,0.0114268,mriqc,gcor
88607,mriqc,0.0102897,mriqc,gcor
88608,mriqc,0.0201715,mriqc,gcor
88609,mriqc,0.0094672,mriqc,gcor
88610,mriqc,0.00896485,mriqc,gcor
88611,mriqc,0.011071,mriqc,gcor
88612,mriqc,0.0330006,mriqc,gcor
88613,mriqc,0.00736904,mriqc,gcor
88614,mriqc,0.00677796,mriqc,gcor
88615,mriqc,0.00767197,mriqc,gcor
88616,mriqc,0.0221599,mriqc,gcor
88617,mriqc,0.0146647,mriqc,gcor
88618,mriqc,0.0176335,mriqc,gcor
88619,mriqc,0.0179791,mriqc,gcor
88620,mriqc,0.00440435,mriqc,gcor
88621,mriqc,0.00674762,mriqc,gcor
88622,mriqc,0.0051238,mriqc,gcor
88623,mriqc,0.0148634,mriqc,gcor
88624,mriqc,0.020711,mriqc,gcor
88625,mriqc,0.028328,mriqc,gcor
88626,mriqc,0.0468862,mriqc,gcor
88627,mriqc,0.01242,mriqc,gcor
88628,mriqc,0.0129745,mriqc,gcor
88629,mriqc,0.00837969,mriqc,gcor
88630,mriqc,0.00697332,mriqc,gcor
88631,mriqc,0.00770025,mriqc,gcor
88632,mriqc,0.00428611,mriqc,gcor
88633,mriqc,0.040554,mriqc,gcor
88634,mriqc,0.0150693,mriqc,gcor
88635,mriqc,0.0178521,mriqc,gcor
88636,mriqc,0.0146172,mriqc,gcor
88637,mriqc,0.0136479,mriqc,gcor
88638,mriqc,0.0299222,mriqc,gcor
88639,mriqc,0.044471,mriqc,gcor
88640,mriqc,0.0604407,mriqc,gcor
88641,mriqc,0.0201536,mriqc,gcor
88642,mriqc,0.013867,mriqc,gcor
88643,mriqc,0.00939459,mriqc,gcor
88644,mriqc,0.00793953,mriqc,gcor
88645,mriqc,0.0356341,mriqc,gcor
88646,mriqc,0.0346739,mriqc,gcor
88647,mriqc,0.00763523,mriqc,gcor
88648,mriqc,0.0280442,mriqc,gcor
88649,mriqc,0.0195124,mriqc,gcor
88650,mriqc,0.0276063,mriqc,gcor
88651,mriqc,0.0323772,mriqc,gcor
88652,mriqc,0.0312468,mriqc,gcor
88653,mriqc,0.00669505,mriqc,gcor
88654,mriqc,0.00789454,mriqc,gcor
88655,mriqc,0.00750181,mriqc,gcor
88656,mriqc,0.0110988,mriqc,gcor
88657,mriqc,0.0114122,mriqc,gcor
88658,mriqc,0.0182923,mriqc,gcor
88659,mriqc,0.00844533,mriqc,gcor
88660,mriqc,0.0139487,mriqc,gcor
88661,mriqc,0.0144447,mriqc,gcor
88662,mriqc,0.0185138,mriqc,gcor
88663,mriqc,0.0521133,mriqc,gcor
88664,mriqc,0.0327425,mriqc,gcor
88665,mriqc,0.00612074,mriqc,gcor
88666,mriqc,0.0536889,mriqc,gcor
88667,mriqc,0.00790879,mriqc,gcor
88668,mriqc,0.0152571,mriqc,gcor
88669,mriqc,0.011038,mriqc,gcor
88670,mriqc,0.00683626,mriqc,gcor
88671,mriqc,0.0133646,mriqc,gcor
88672,mriqc,0.0192717,mriqc,gcor
88673,mriqc,0.0249495,mriqc,gcor
88674,mriqc,0.014743,mriqc,gcor
88675,mriqc,0.0093495,mriqc,gcor
88676,mriqc,0.0129578,mriqc,gcor
88677,mriqc,0.0139865,mriqc,gcor
88678,mriqc,0.0123262,mriqc,gcor
88679,mriqc,0.0277339,mriqc,gcor
88680,mriqc,0.021354,mriqc,gcor
88681,mriqc,0.0132028,mriqc,gcor
88682,mriqc,0.0267312,mriqc,gcor
88683,mriqc,0.0323165,mriqc,gcor
88684,mriqc,0.0126753,mriqc,gcor
88685,mriqc,0.0300354,mriqc,gcor
88686,mriqc,0.0103795,mriqc,gcor
88687,mriqc,0.0153132,mriqc,gcor
88688,mriqc,0.0222961,mriqc,gcor
88689,mriqc,0.0108165,mriqc,gcor
88690,mriqc,0.0114268,mriqc,gcor
88691,mriqc,0.0119493,mriqc,gcor
88692,mriqc,0.0108743,mriqc,gcor
88693,mriqc,0.0126377,mriqc,gcor
88694,mriqc,0.0161577,mriqc,gcor
88695,mriqc,0.0245473,mriqc,gcor
88696,mriqc,0.0125105,mriqc,gcor
88697,mriqc,0.00414169,mriqc,gcor
88698,mriqc,0.020962,mriqc,gcor
88699,mriqc,0.0129745,mriqc,gcor
88700,mriqc,0.0176335,mriqc,gcor
88701,mriqc,0.010139,mriqc,gcor
88702,mriqc,0.0390969,mriqc,gcor
88703,mriqc,0.0178281,mriqc,gcor
88704,mriqc,0.0204777,mriqc,gcor
88705,mriqc,0.0125748,mriqc,gcor
88706,mriqc,0.0156936,mriqc,gcor
88707,mriqc,0.0170579,mriqc,gcor
88708,mriqc,0.0182292,mriqc,gcor
88709,mriqc,0.0149668,mriqc,gcor
88710,mriqc,0.00837969,mriqc,gcor
88711,mriqc,0.0131449,mriqc,gcor
88712,mriqc,0.0148752,mriqc,gcor
88713,mriqc,0.0158773,mriqc,gcor
88714,mriqc,0.0378557,mriqc,gcor
88715,mriqc,0.0107289,mriqc,gcor
88716,mriqc,0.0166721,mriqc,gcor
88717,mriqc,0.00728385,mriqc,gcor
88718,mriqc,0.0155281,mriqc,gcor
88719,mriqc,0.0210485,mriqc,gcor
88720,mriqc,0.0397753,mriqc,gcor
88721,mriqc,0.0109727,mriqc,gcor
88722,mriqc,0.00574194,mriqc,gcor
88723,mriqc,0.00428611,mriqc,gcor
88724,mriqc,0.0201536,mriqc,gcor
88725,mriqc,0.00467004,mriqc,gcor
88726,mriqc,0.0129235,mriqc,gcor
88727,mriqc,0.00793953,mriqc,gcor
88728,mriqc,0.0290133,mriqc,gcor
88729,mriqc,0.0100115,mriqc,gcor
88730,mriqc,0.023084,mriqc,gcor
88731,mriqc,0.0118206,mriqc,gcor
88732,mriqc,0.0276063,mriqc,gcor
88733,mriqc,0.0110574,mriqc,gcor
88734,mriqc,0.0230721,mriqc,gcor
88735,mriqc,0.0154573,mriqc,gcor
88736,mriqc,0.0184773,mriqc,gcor
88737,mriqc,0.0139487,mriqc,gcor
88738,mriqc,0.0536889,mriqc,gcor
88739,mriqc,0.0252569,mriqc,gcor
88740,mriqc,0.0171808,mriqc,gcor
88741,mriqc,0.00903452,mriqc,gcor
88742,mriqc,0.011038,mriqc,gcor
88743,mriqc,0.0157896,mriqc,gcor
88744,mriqc,0.0672828,mriqc,gcor
88745,mriqc,0.0492884,mriqc,gcor
88746,mriqc,0.0152571,mriqc,gcor
88747,mriqc,0.00790879,mriqc,gcor
88748,mriqc,0.00692005,mriqc,gcor
88749,mriqc,0.033488,mriqc,gcor
88750,mriqc,0.0202414,mriqc,gcor
88751,mriqc,0.0222961,mriqc,gcor
88752,mriqc,0.0088781,mriqc,gcor
88753,mriqc,0.00683626,mriqc,gcor
88754,mriqc,0.0207705,mriqc,gcor
88755,mriqc,0.0192005,mriqc,gcor
88756,mriqc,0.0212865,mriqc,gcor
88757,mriqc,0.0154805,mriqc,gcor
88758,mriqc,0.0357321,mriqc,gcor
88759,mriqc,0.011071,mriqc,gcor
88760,mriqc,0.0146647,mriqc,gcor
88761,mriqc,0.0138624,mriqc,gcor
88762,mriqc,0.0051238,mriqc,gcor
88763,mriqc,0.0115931,mriqc,gcor
88764,mriqc,0.00677796,mriqc,gcor
88765,mriqc,0.0161506,mriqc,gcor
88766,mriqc,0.016584,mriqc,gcor
88767,mriqc,0.0161577,mriqc,gcor
88768,mriqc,0.0119493,mriqc,gcor
88769,mriqc,0.0390969,mriqc,gcor
88770,mriqc,0.00697332,mriqc,gcor
88771,mriqc,0.0208509,mriqc,gcor
88772,mriqc,0.0117805,mriqc,gcor
88773,mriqc,0.0156936,mriqc,gcor
88774,mriqc,0.0182292,mriqc,gcor
88775,mriqc,0.0356884,mriqc,gcor
88776,mriqc,0.0131449,mriqc,gcor
88777,mriqc,0.0296478,mriqc,gcor
88778,mriqc,0.0178521,mriqc,gcor
88779,mriqc,0.0148752,mriqc,gcor
88780,mriqc,0.00883597,mriqc,gcor
88781,mriqc,0.0141916,mriqc,gcor
88782,mriqc,0.0235723,mriqc,gcor
88783,mriqc,0.0369449,mriqc,gcor
88784,mriqc,0.0196015,mriqc,gcor
88785,mriqc,0.00574194,mriqc,gcor
88786,mriqc,0.013867,mriqc,gcor
88787,mriqc,0.0166721,mriqc,gcor
88788,mriqc,0.0146172,mriqc,gcor
88789,mriqc,0.0266515,mriqc,gcor
88790,mriqc,0.0210987,mriqc,gcor
88791,mriqc,0.0312468,mriqc,gcor
88792,mriqc,0.0109325,mriqc,gcor
88793,mriqc,0.0323772,mriqc,gcor
88794,mriqc,0.0334167,mriqc,gcor
88795,mriqc,0.0206187,mriqc,gcor
88796,mriqc,0.0182923,mriqc,gcor
88797,mriqc,0.0136535,mriqc,gcor
88798,mriqc,0.086777,mriqc,gcor
88799,mriqc,0.00571652,mriqc,gcor
88800,mriqc,0.0100439,mriqc,gcor
88801,mriqc,0.00898515,mriqc,gcor
88802,mriqc,0.00844533,mriqc,gcor
88803,mriqc,0.00612074,mriqc,gcor
88804,mriqc,0.00695083,mriqc,gcor
88805,mriqc,0.0335731,mriqc,gcor
88806,mriqc,0.0093495,mriqc,gcor
88807,mriqc,0.014743,mriqc,gcor
88808,mriqc,0.0129578,mriqc,gcor
88809,mriqc,0.013174,mriqc,gcor
88810,mriqc,0.00416499,mriqc,gcor
88811,mriqc,0.00692448,mriqc,gcor
88812,mriqc,0.0267312,mriqc,gcor
88813,mriqc,0.00846561,mriqc,gcor
88814,mriqc,0.0182941,mriqc,gcor
88815,mriqc,0.0315991,mriqc,gcor
88816,mriqc,0.00740248,mriqc,gcor
88817,mriqc,0.0300354,mriqc,gcor
88818,mriqc,0.0387528,mriqc,gcor
88819,mriqc,0.0166614,mriqc,gcor
88820,mriqc,0.0323165,mriqc,gcor
88821,mriqc,0.0171192,mriqc,gcor
88822,mriqc,0.0208141,mriqc,gcor
88823,mriqc,0.018278,mriqc,gcor
88824,mriqc,0.0176335,mriqc,gcor
88825,mriqc,0.0114268,mriqc,gcor
88826,mriqc,0.0122818,mriqc,gcor
88827,mriqc,0.00646829,mriqc,gcor
88828,mriqc,0.0129745,mriqc,gcor
88829,mriqc,0.0106587,mriqc,gcor
88830,mriqc,0.00760759,mriqc,gcor
88831,mriqc,0.0134338,mriqc,gcor
88832,mriqc,0.00973778,mriqc,gcor
88833,mriqc,0.00837969,mriqc,gcor
88834,mriqc,0.0105281,mriqc,gcor
88835,mriqc,0.0232242,mriqc,gcor
88836,mriqc,0.00879092,mriqc,gcor
88837,mriqc,0.00428611,mriqc,gcor
88838,mriqc,0.00812035,mriqc,gcor
88839,mriqc,0.00793953,mriqc,gcor
88840,mriqc,0.0201536,mriqc,gcor
88841,mriqc,0.0250353,mriqc,gcor
88842,mriqc,0.0149694,mriqc,gcor
88843,mriqc,0.00670911,mriqc,gcor
88844,mriqc,0.0202881,mriqc,gcor
88845,mriqc,0.0064758,mriqc,gcor
88846,mriqc,0.0411004,mriqc,gcor
88847,mriqc,0.0147735,mriqc,gcor
88848,mriqc,0.012499,mriqc,gcor
88849,mriqc,0.00764113,mriqc,gcor
88850,mriqc,0.0163261,mriqc,gcor
88851,mriqc,0.0276063,mriqc,gcor
88852,mriqc,0.0210361,mriqc,gcor
88853,mriqc,0.0139487,mriqc,gcor
88854,mriqc,0.0734363,mriqc,gcor
88855,mriqc,0.0121346,mriqc,gcor
